Thread_id,Thread_index,Index,Word,Label
39982778,213,2,จังหวัดลพบุรี,LOCATION
39982778,213,11,พระปรางค์สามยอด,LOCATION
39982778,213,15,พระนารายณ์ราชนิเวศน์,LOCATION
39982778,213,19,ทุ่งดอกทานตะวัน,LOCATION
39982778,213,24,เขื่อนป่าสักชลสิทธิ์,LOCATION
39982778,213,72,ชุนชนบ้านไทยเบิ้งโคกสลุง จังหวัดลพบุรี,LOCATION
39982778,213,88,อ.เมืองลพบุรี,LOCATION
39982778,213,96,อ.พัฒนานิคม,LOCATION
39982778,213,113,ต.โคกสลุง,LOCATION
39982778,213,145,ซอยสำราญ,LOCATION
39982778,213,160,วัดโคกสำราญ,LOCATION
39982778,213,168,ชุมชนบ้านไทเบิ้ง,LOCATION
39982778,213,199,วัดโคกสำราญ,LOCATION
39982778,213,235,หมู่บ้านโคกถลุง,LOCATION
39982778,213,243,หมู่บ้านโคกสลุง,LOCATION
39982778,213,252,พิพิธภัณฑ์พื้นบ้านไทยเบิ้ง,LOCATION
39982778,213,321,จ.ลพบุรี,LOCATION
39982778,213,546,ชุมชนไทยเบิ้งบ้านโคกสลุง,LOCATION
39982778,213,606,บ้านโคกสลุง,LOCATION
39982778,213,634,โคกสลุง,LOCATION
39982778,213,642,บ้านโคกสลุง,LOCATION
39982778,213,1152,บ้านโคกสลุง,LOCATION
40019133,214,59,จังหวัดนครนายก,LOCATION
40019133,214,79,นครนายก,LOCATION
40019133,214,102,เขื่อนขุนด่าน,LOCATION
40019133,214,106,น้ำตกวังตะไคร้,LOCATION
40019133,214,110,น้ำตกสาริกา,LOCATION
40019133,214,113,วัดหลวงพ่อปากแดง,LOCATION
40019133,214,118,อุโมงต้นไผ่วัดจุฬาภรณ์วนาราม,LOCATION
40019133,214,126,สะพานทุ่งนามุ้ย,LOCATION
40019133,214,176,จังหวัดนครนายก,LOCATION
40019133,214,271,เขื่อนขุนด่านปราการชล,LOCATION
40019133,214,310,เขื่อนขุนด่าน,LOCATION
40019133,214,425,บาหลี,LOCATION
40019133,214,1156,เกาะหลีเป๊ะ,LOCATION
40019133,214,1229,บาหลี,LOCATION
40019133,214,1350,อ่างเก็บน้ำคลองโบด,LOCATION
40019133,214,1355,อ่างเก็บน้ำห้วยปรือ,LOCATION
40019133,214,1360,ทุ่งข้าวตานันท์,LOCATION
40019133,214,1406,นครนายก,LOCATION
40019133,214,1419,อ่างเก็บน้ำห้วยปรือ,LOCATION
40019133,214,1498,อ่างเก็บน้ำทรายทอง,LOCATION
40019133,214,1605,นครนายก,LOCATION
40019133,214,1639,เมืองไทย,LOCATION
39714462,215,7,บ.เรือขุดแร่จุติ กะปง พังงา,LOCATION
39714462,215,266,บ้านปากถัก กะปง พังงา,LOCATION
39714462,215,351,เหมืองแร่จุติ,LOCATION
39714462,215,499,เหมืองแร่จุติ,LOCATION
39714462,215,575,บ้านปากถัก อำเภอกะปง พังงา,LOCATION
39714462,215,613,ไทย,LOCATION
39714462,215,617,กะปง พังงา,LOCATION
39714462,215,641,บ้านนกฮูก กะปง พังงา,LOCATION
39714462,215,669,ไทย,LOCATION
39714462,215,676,น้ำพุร้อนปลายพู่ กะปง พังงา,LOCATION
39714462,215,712,ภูตาจอ จ. พังงา,LOCATION
39714462,215,764,เหมืองแร่จุติ,LOCATION
39832003,216,112,เมืองไทย,LOCATION
39832003,216,166,จังหวัดสระบุรี,LOCATION
39832003,216,168,อำเภอมวกเหล็ก,LOCATION
39832003,216,184,น้ำตกเจ็ดสาวน้อย,LOCATION
39832003,216,495,จังหวัดสระบุรี,LOCATION
39832003,216,499,เมืองจันทบุรี,LOCATION
39832003,216,518,หาดเจ้าหลาว,LOCATION
39832003,216,713,หาดเจ้าหลาว,LOCATION
39832003,216,961,วัดปากน้ำแขมหนู,LOCATION
39832003,216,965,อ.ท่าใหม่ จ.จันทบุรี,LOCATION
39832003,216,1007,จ.จันทบุรี,LOCATION
40077044,217,141,เชียงราย,LOCATION
40077044,217,143,เชียงใหม่,LOCATION
40077044,217,145,หาดใหญ่,LOCATION
40077044,217,147,ภูเก็ต,LOCATION
40077044,217,159,สนามบินสุวรรณภูมิ,LOCATION
40077044,217,163,สนามบินดอนเมือง,LOCATION
40077044,217,244,สนามบินดอนเมือง,LOCATION
40077044,217,475,ประเทศเติบโต,LOCATION
40077044,217,488,ประเทศไทย,LOCATION
40077044,217,506,เชียงใหม่,LOCATION
40077044,217,508,ท่าอากาศยานแม่ฟ้าหลวง เชียงราย ท่าอากาศยานภูเก็ต,LOCATION
40077044,217,518,หาดใหญ่,LOCATION
40077044,217,537,ประเทศเป็นลำดับ,LOCATION
40077044,217,802,ท่าอากาศยานดอนเมือง,LOCATION
40077044,217,806,เชียงใหม่,LOCATION
40077044,217,808,ท่าอากาศยานแม่ฟ้าหลวง เชียงราย ท่าอากาศยานภูเก็ต,LOCATION
40077044,217,826,ประเทศไทย,LOCATION
40077044,217,843,ประเทศไทย,LOCATION
40077044,217,868,ท่าอากาศยานดอนเมือง,LOCATION
40077044,217,872,เชียงใหม่,LOCATION
40077044,217,874,ท่าอากาศยานแม่ฟ้าหลวง เชียงราย ท่าอากาศยานภูเก็ต,LOCATION
40077044,217,884,หาดใหญ่,LOCATION
40077044,217,1021,ท่าอากาศยานดอนเมือง,LOCATION
40077044,217,1061,เชียงใหม่,LOCATION
40077044,217,1100,หาดใหญ่,LOCATION
40077044,217,1138,ท่าอากาศยานภูเก็ต,LOCATION
40077044,217,1178,ท่าอากาศยานแม่ฟ้าหลวง เชียงราย,LOCATION
39803812,218,0,เขาหลัก,LOCATION
39803812,218,3,ระนอง,LOCATION
39789616,219,75,หัวหิน,LOCATION
39789616,219,246,Strasbourg,LOCATION
39789616,219,261,Chamonix,LOCATION
39789616,219,293,Iceland,LOCATION
39789616,219,326,Switzerland,LOCATION
39789616,219,330,Titlis Jungfrau Zermatt Matterhorn,LOCATION
39789616,219,369,Bruges,LOCATION
39789616,219,373,Belgium,LOCATION
39789616,219,394,Cape Town,LOCATION
39789616,219,512,หาดเขาเต่า,LOCATION
39789616,219,518,หัวหิน,LOCATION
39789616,219,521,ปราณบุรี,LOCATION
39789616,219,528,หัวหิน,LOCATION
39789616,219,1135,เยอรมัน,LOCATION
39789616,219,1228,ปราณบุรี,LOCATION
39789616,219,1243,ปราณบุรี,LOCATION
39789616,219,1402,ไทย,LOCATION
39789616,219,1598,Strasbourg,LOCATION
39789616,219,1614,Chamonix,LOCATION
39789616,219,1650,Iceland,LOCATION
39789616,219,1674,Switzerland,LOCATION
39789616,219,1678,Titlis Jungfrau Zermatt Matterhorn,LOCATION
39789616,219,1716,Bruges,LOCATION
39789616,219,1720,Belgium,LOCATION
39789616,219,1740,Cape Town,LOCATION
39902457,220,5,เมืองไทย,LOCATION
39902457,220,90,วัดร่องเสือเต้น,LOCATION
39902457,220,97,ชุมชนร่องเสือเต้น ตำบลริมกก อำเภอเมือง จังหวัดเชียงราย,LOCATION
39902457,220,169,วัดห้วยปลากั้ง,LOCATION
39902457,220,176,ตำบลริมกก อำเภอเมือง จังหวัดเชียงราย,LOCATION
39902457,220,192,จังหวัดเชียงราย,LOCATION
39902457,220,220,โชคธรรมเจดีย์,LOCATION
39902457,220,249,วัดท่าตอน,LOCATION
39902457,220,260,บ้านท่าตอน ต.ท่าตอน อ.แม่อาย จ.เชียงใหม่,LOCATION
39902457,220,338,วัดร่องขุ่น,LOCATION
39902457,220,345,ตำบลป่าอ้อดอนชัย อำเภอเมืองเชียงราย จังหวัดเชียงราย,LOCATION
39902457,220,384,อำเภอเมืองเชียงราย จังหวัดเชียงราย,LOCATION
39902457,220,391,วัดจันทร์,LOCATION
39902457,220,396,ตำบลบ้านจันทร์ อำเภอกัลยาณิวัฒนา จังหวัดเชียงใหม่,LOCATION
39902457,220,423,วิหารแว่นตาดำ,LOCATION
39902457,220,432,วัดศรีสุพรรณ,LOCATION
39902457,220,438,ถนนวัวลาย อำเภอเมือง จังหวัดเชียงใหม่,LOCATION
39902457,220,483,วัดพระธาตุดอยสุเทพ,LOCATION
39902457,220,490,อุทยานแห่งชาติดอยสุเทพ-ปุย ตำบลสุเทพ จ.เชียงใหม่,LOCATION
39902457,220,514,นครเชียงใหม่,LOCATION
39902457,220,533,วัดพระธาตุดอยกองมู,LOCATION
39902457,220,538,ดอยกองมู จ.แม่ฮ่องสอน,LOCATION
39902457,220,557,จังหวัดแม่ฮ่องสอน,LOCATION
39902457,220,565,ดอยกองมู,LOCATION
39902457,220,576,เมืองแม่ฮ่องสอน,LOCATION
39902457,220,582,วัดพระพุทธบาทห้วยต้ม,LOCATION
39902457,220,595,บ้านพระบาทห้วยต้ม ตำบลนาทราย อำเภอลี้ จังหวัดลำพูน,LOCATION
39902457,220,621,พระบาทห้วยต้ม,LOCATION
39902457,220,648,อำเภอลี้,LOCATION
39902457,220,663,วัดพญาวัด,LOCATION
39902457,220,676,เขตตำบลดู่ใต้ อ.เมือง จ.น่าน,LOCATION
39902457,220,694,วัดพระธาตุเขาน้อย,LOCATION
39902457,220,708,เมืองน่าน,LOCATION
39902457,220,714,วัดพระธาตุเขาน้อย,LOCATION
39902457,220,729,วัดภูมินทร์,LOCATION
39902457,220,734,อำเภอเมือง จังหวัดน่าน,LOCATION
39902457,220,741,วัดภูมินทร์,LOCATION
39902457,220,748,วัดพรหมมินทร์,LOCATION
39902457,220,769,วัดภูมินทร์,LOCATION
39902457,220,807,วัดมิ่งเมือง,LOCATION
39902457,220,813,ถนนสุริยพงศ์ จังหวัดน่าน,LOCATION
39902457,220,825,จังหวัดน่าน,LOCATION
39902457,220,865,วัดพระธาตุเขาน้อย,LOCATION
39902457,220,872,ยอดดอยเขาน้อย หมู่ที่ 11 ตำบลดู่ใต้ อำเภอเมืองน่าน จังหวัดน่าน,LOCATION
39902457,220,897,ดอยเขาน้อย,LOCATION
39902457,220,931,เมืองน่าน,LOCATION
39902457,220,937,วัดพระธาตุแช่แห้ง,LOCATION
39902457,220,953,จังหวัดน่าน,LOCATION
39902457,220,958,ตำบลม่วงตึ๊ด อำเภอภูเพียง จังหวัดน่าน,LOCATION
39902457,220,969,วัดศาลาลอย,LOCATION
39902457,220,975,จังหวัดนครราชสีมา,LOCATION
39902457,220,980,วัดศาลาลอย,LOCATION
39902457,220,1006,วัดบ้านไร่ อำเภอด่านขุนทด ต.กุดพิมาน อ.ด่านขุนทด จ.นครราชสีมา,LOCATION
39902457,220,1028,วัดบ้านไร่,LOCATION
39902457,220,1055,วัดผาตากเสื้อ อําเภอ สังคม หนองคาย,LOCATION
39902457,220,1068,วัดผาตากเสื้อ,LOCATION
39902457,220,1084,อำเภอสังคม จังหวัดหนองคาย,LOCATION
39902457,220,1107,วัดผาตากเสื้อ,LOCATION
39902457,220,1129,ทิวทัศน์ของวัดผาตากเสื้อ,LOCATION
39902457,220,1136,วัดป่าบ้านตาด ต.บ้านตาด อ.เมือง จ.อุดรธานี,LOCATION
39902457,220,1153,วัดป่าบ้านตาด,LOCATION
39902457,220,1163,วัดเกษรศีลคุณ,LOCATION
39902457,220,1173,หมู่บ้านบ้านตาด ตำบลบ้านตาด อำเภอเมือง จังหวัดอุดรธานี,LOCATION
39902457,220,1189,ตัวเมืองอุดรธานี,LOCATION
39902457,220,1245,วัดป่าภูก้อน,LOCATION
39902457,220,1257,อ.นายูง จ.อุดรธานี,LOCATION
39902457,220,1266,วัดป่าภูก้อน,LOCATION
39902457,220,1294,ภูก้อน,LOCATION
39902457,220,1325,วัดพระธาตุผาซ่อนแก้ว ต.แคมป์สน อ.เขาค้อ จ.เพชรบูรณ์,LOCATION
39902457,220,1341,วัดสิรินธรวรารามภูพร้าว,LOCATION
39902457,220,1351,วัดเรืองแสง,LOCATION
39902457,220,1357,อำเภอสิรินธร จังหวัดอุบลราชธานี,LOCATION
39902457,220,1446,วัดเชียงทอง ประเทศลาว,LOCATION
39902457,220,1453,วัดอโศการาม,LOCATION
39902457,220,1460,เขตเทศบาลบางปูซอย 60 ถนนสุขุมวิทสายเก่า ตำบลท้ายบ้าน อำเภอเมือง จังหวัดสมุทรปราการ,LOCATION
40003970,221,87,อำเภอด่านซ้าย อำเภอนาแห้ว,LOCATION
40003970,221,96,อำเภอภูเรือ จังหวัดเลย,LOCATION
40003970,221,115,จังหวัดขอนแก่น,LOCATION
40003970,221,120,อำเภอด่านซ้าย จังหวัดเลย,LOCATION
40003970,221,134,สี่แยกอนุสาวรีย์พ่อขุนผาเมือง อำเภอหล่มสัก,LOCATION
40003970,221,153,บ้านโป่งชี,LOCATION
40003970,221,165,อำเภอด่านซ้าย,LOCATION
40003970,221,247,อำเภอด่านซ้าย,LOCATION
40003970,221,255,อำเภอด่านซ้าย,LOCATION
40003970,221,272,วัดเนรมิตวิปัสสนา,LOCATION
40003970,221,480,อำเภอด่านซ้าย,LOCATION
40003970,221,487,อำเภอนครไทย,LOCATION
40003970,221,504,พระธาตุศรีสองรัก,LOCATION
40003970,221,598,วัดเนรมิตวิปัสสนา,LOCATION
40003970,221,608,พระธาตุศรีสองรัก,LOCATION
40003970,221,628,พระธาตุศรีสองรัก,LOCATION
40003970,221,655,ไทย,LOCATION
40003970,221,657,ลาว,LOCATION
40003970,221,676,พระธาตุศรีสองรัก,LOCATION
40003970,221,757,พระธาตุศรีสองรัก,LOCATION
40003970,221,996,ที่วัดศรีโพธิ์ชัย อำเภอนาแห้ว,LOCATION
40003970,221,1006,อำเภอด่านซ้าย,LOCATION
40003970,221,1043,นาแห้ว,LOCATION
40003970,221,1097,วัดศรีโพธิ์ชัย ตำบลแสงภา อำเภอนาแห้ว จังหวัดเลย,LOCATION
40003970,221,1368,อบต.แสงภา,LOCATION
40003970,221,1501,จุดชมวิวภูเปือย,LOCATION
40003970,221,1804,พิพิธภัณฑ์ผีตาโขน,LOCATION
40003970,221,1811,วัดโพนชัย,LOCATION
40003970,221,1865,พิพิธภัฑณ์ผีตาโขน,LOCATION
40003970,221,1873,วัดโพนชัย,LOCATION
40003970,221,1916,วัดโพนชัย,LOCATION
40003970,221,1939,อำเภอภูเรือ,LOCATION
40003970,221,1945,วัดสมเด็จภูเรือมิ่งเมือง,LOCATION
40003970,221,1956,อำเภอด่านซ้าย,LOCATION
40003970,221,1976,วัดสมเด็จมิ่งเมืองภูเรือ,LOCATION
40003970,221,2127,แม่น้ำโขง,LOCATION
40003970,221,2313,วัดป่าห้วยลาด,LOCATION
40084831,222,37,จังหวัดเพชรบูรณ์,LOCATION
40084831,222,91,เมืองเพชรบูรณ์,LOCATION
40084831,222,122,จังหวัดเพชรบูรณ์,LOCATION
40084831,222,197,เพชรบูรณ์,LOCATION
40084831,222,257,เพชรบูรณ์,LOCATION
40084831,222,259,ภูทับเบิก,LOCATION
40084831,222,263,วัดพระธาตุซ่อนแก้ว,LOCATION
40084831,222,272,ทุ่งกังหันลม เขาค้อ,LOCATION
40084831,222,277,จุดชมวิวเขาตะเคียนโง๊ะ,LOCATION
40084831,222,282,อุทยานแห่งชาติทุ่งแสลงหลวง,LOCATION
40084831,222,301,ภูทับเบิก จ.เพชรบูรณ์,LOCATION
40084831,222,316,วัดพระธาตุผาซ่อนแก้ว,LOCATION
40084831,222,353,ภูทับเบิก จ.เพชรบูรณ์,LOCATION
40084831,222,362,เพชรบูรณ์,LOCATION
40084831,222,430,เพชรบูรณ์,LOCATION
40084831,222,437,เมืองเพชรบูรณ์,LOCATION
40084831,222,449,เพชรบูรณ์,LOCATION
40084831,222,520,ภูทับเบิก,LOCATION
40084831,222,526,เพชรบูรณ์,LOCATION
40084831,222,531,ภูทับเบิก,LOCATION
40084831,222,540,เพชรบูรณ์,LOCATION
40084831,222,561,จังหวัดเพชรบูรณ์,LOCATION
40084831,222,575,ภูทับเบิก,LOCATION
40084831,222,624,ภูทับเบิก,LOCATION
40084831,222,673,วัดพระธาตุผาซ่อนแก้ว,LOCATION
40084831,222,722,วัดพระธาตุผาซ่อนแก้ว,LOCATION
40084831,222,761,วัดพระธาตุผาซ่อนแก้ว,LOCATION
40084831,222,775,เขาค้อ เพชรบูรณ์,LOCATION
40084831,222,837,เขาค้อ จ.เพชรบูรณ์,LOCATION
40084831,222,896,ทุ่งกังหันลม เขาค้อ,LOCATION
40084831,222,954,จุดชมวิวเขาตะเคียนโง๊ะ,LOCATION
40084831,222,1102,อุทยานแห่งชาติทุ่งแสลงหลวง,LOCATION
40084831,222,1118,ทุ่งนางพญา,LOCATION
40084831,222,1159,เพชรบูรณ์,LOCATION
40084831,222,1171,ไทย,LOCATION
40084831,222,1205,เพชรบูรณ์,LOCATION
40025165,223,14,เกาะพีพี,LOCATION
40025165,223,26,เกาะพีพี,LOCATION
40025165,223,55,ไทย,LOCATION
40025165,223,75,หมู่เกาะพีพี,LOCATION
40025165,223,97,เกาะพีพี,LOCATION
40025165,223,113,เกาะพีพี,LOCATION
40025165,223,180,เกาะพีพี,LOCATION
40025165,223,263,เกาะพีพี,LOCATION
40025165,223,288,เกาะพีพี,LOCATION
40025165,223,342,เมืองไทย,LOCATION
40025165,223,408,พีพี,LOCATION
40025165,223,438,เกาะพีพี,LOCATION
40025165,223,548,เกาะพีพี,LOCATION
40025165,223,585,เกาะพีพี,LOCATION
40025165,223,642,ภูเก็ต,LOCATION
40025165,223,644,กระบี่,LOCATION
40025165,223,700,Ao Po Grand Marina in Phuket,LOCATION
40025165,223,793,สนามบินภูเก็ต,LOCATION
40025165,223,837,ท่าเรืออ่าวปอ,LOCATION
40025165,223,928,เกาะพีพี,LOCATION
40025165,223,940,ท่าเรือเกาะพีพีดอน,LOCATION
40025165,223,1008,เกาะพีพี,LOCATION
40025165,223,1197,ทะเลแหวก,LOCATION
40025165,223,1201,กระบี่,LOCATION
40025165,223,1328,มัลดีฟส์,LOCATION
40025165,223,1588,เกาะมัลดีฟส์,LOCATION
40025165,223,1600,มัลดีฟส์,LOCATION
40025165,223,1637,มัลดีฟส์,LOCATION
40025165,223,2125,Phi Phi Lay,LOCATION
40025165,223,2157,เกาะพีพีเล,LOCATION
40025165,223,2172,อ่าวมาหยา,LOCATION
40025165,223,2199,อ่าวโล๊ะซามะ,LOCATION
40025165,223,2330,พีพีเลย์,LOCATION
40025165,223,2387,อ่าวโละลา,LOCATION
40025165,223,2484,เกาะพีพี,LOCATION
40025165,223,2503,กระบี่,LOCATION
40025165,223,2506,สตูล,LOCATION
40025165,223,2530,อ่าวต้นไทร,LOCATION
40025165,223,2538,เกาะพีพีดอน,LOCATION
40025165,223,2644,เกาะพีพีดอน,LOCATION
39920755,224,150,ห้วยกวางกระโจน,LOCATION
39920755,224,172,น้ำตกกวางโจว,LOCATION
39920755,224,419,thailand,LOCATION
39920755,224,426,ประเทศไทย,LOCATION
39920755,224,430,ตลาดน้ำกลางป่า,LOCATION
39920755,224,435,น้ำตกกวางโจว,LOCATION
39920755,224,439,เพชรบุรี,LOCATION
39615945,225,18,กรุงเทพ,LOCATION
39615945,225,21,หัวหิน,LOCATION
39615945,225,76,Cicada Market,LOCATION
39615945,225,104,หัวหิน,LOCATION
39615945,225,489,Cicada Market,LOCATION
40043821,226,55,กรุงเทพ,LOCATION
40043821,226,63,พัทยา,LOCATION
40043821,226,75,พัทยา,LOCATION
40043821,226,118,หัวหิน,LOCATION
40043821,226,246,กรุงเทพ,LOCATION
40043821,226,281,โรงพยาบาลกรุงเทพ,LOCATION
40043821,226,639,ศรีลังกา,LOCATION
40043821,226,1082,ตลาดลานโพธิ์,LOCATION
40043821,226,2029,ชลบุรี,LOCATION
40091067,227,16,ภูเก็ต,LOCATION
40091067,227,39,สนามบินภูเก็ต,LOCATION
40091067,227,252,ภูเก็ต,LOCATION
40091067,227,274,หาดสุรินทร์,LOCATION
40091067,227,373,ประเทศไทย,LOCATION
40091067,227,456,Porto de Phuket,LOCATION
40091067,227,536,ถนนคนเดิน Chillva Market,LOCATION
40091067,227,615,Old Town,LOCATION
40091067,227,625,ภูเก็ต,LOCATION
40091067,227,633,Old Town,LOCATION
40091067,227,799,ภูเก็ต,LOCATION
40091067,227,896,ป่าตอง,LOCATION
40091067,227,1026,ภูเก็ต,LOCATION
40091067,227,1230,ภูเก็ต,LOCATION
40091067,227,1234,วัดฉลอง,LOCATION
40091067,227,1244,เมืองภูเก็ต,LOCATION
40091067,227,1468,Old Town,LOCATION
40091067,227,1514,ไทย,LOCATION
40091067,227,1583,ป่าตอง,LOCATION
40102588,228,58,น่าน,LOCATION
40102588,228,75,น่าน,LOCATION
40102588,228,79,ปัว,LOCATION
40102588,228,83,สะปัน,LOCATION
40102588,228,126,ปัว,LOCATION
40102588,228,130,สะปัน,LOCATION
40102588,228,173,นิคม 304 ปราจีนบุรี,LOCATION
40102588,228,183,บ้านนา นครนายก,LOCATION
40102588,228,190,พหลโยธิน,LOCATION
40102588,228,196,ภาชี  นครหลวง,LOCATION
40102588,228,434,นครสวรรค์,LOCATION
40102588,228,438,พิษณุโลก,LOCATION
40102588,228,456,พิษณุโลก,LOCATION
40102588,228,629,วัดพระธาตุช้างค้ำ,LOCATION
40102588,228,670,เขาพลึง,LOCATION
40102588,228,711,แพร่,LOCATION
40102588,228,715,น่าน,LOCATION
40102588,228,799,น่าน,LOCATION
40102588,228,933,น่าน,LOCATION
40102588,228,1035,วัดภูมินทร์,LOCATION
40102588,228,1112,วัดมิ่งเมือง,LOCATION
40102588,228,1126,เสาพระหลักเมือง,LOCATION
40102588,228,1132,วัดมิ่งเมือง,LOCATION
40102588,228,1138,พิพิธภัณฑ์สถานแห่งชาติน่าน,LOCATION
40102588,228,1198,อุโมงค์ต้นลีลาวดี,LOCATION
40102588,228,1218,วัดพระธาตุแช่แห้ง,LOCATION
40102588,228,1234,วัดภูมินทร์,LOCATION
40102588,228,1267,วัดพระธาตุเขาน้อย,LOCATION
40102588,228,1283,เมืองน่าน,LOCATION
40102588,228,1327,น่าน,LOCATION
40102588,228,1365,วัดพระธาตุเขาน้อย,LOCATION
40102588,228,1482,หอศิลป์น่านริเวอร์ไซด์,LOCATION
40102588,228,1531,ปัว,LOCATION
40102588,228,1602,วัดปรางค์,LOCATION
40102588,228,1652,ปัว,LOCATION
40102588,228,1679,วัดต้นแหลง,LOCATION
40102588,228,1707,วัดภูเก็ต,LOCATION
40102588,228,1740,วัดภูเก็ต,LOCATION
40102588,228,1769,วัดภูเก็ต,LOCATION
40102588,228,1889,จังหวัดน่าน,LOCATION
40102588,228,1915,วัดพระธาตุเบ็งสกัด,LOCATION
40102588,228,1991,วัดพระธาตุเบ็งสกัด,LOCATION
40102588,228,2035,กทม.,LOCATION
40102588,228,2128,สะปัน,LOCATION
40102588,228,2148,ปัว,LOCATION
40102588,228,2377,วัดพระธาตุจอมทอง,LOCATION
40102588,228,2393,พระธาตุจอมแจ้ง,LOCATION
40102588,228,2399,เมืองปัว,LOCATION
40102588,228,2407,วัดร้องแง,LOCATION
40102588,228,2469,ดอยภูคา,LOCATION
40102588,228,2475,บ่อเกลือ,LOCATION
40102588,228,2480,สะปัน,LOCATION
40102588,228,2488,ดอยภูคา,LOCATION
40102588,228,2840,ดอยภูคา,LOCATION
40102588,228,2922,จุดชมวิวดอยภูคา,LOCATION
40102588,228,2949,บ่อเกลือ,LOCATION
40102588,228,2955,บ่อเกลือ,LOCATION
40102588,228,3040,วัดสะปัน,LOCATION
40102588,228,3047,น้ำตกสะปัน,LOCATION
40102588,228,3574,อ.สันติสุข,LOCATION
40102588,228,3582,น่าน,LOCATION
40102588,228,3757,ตัวเมืองน่าน,LOCATION
40102588,228,3767,แยกเด่นชัย,LOCATION
40102588,228,3800,แพร่,LOCATION
40102588,228,3864,พิษณุโลก,LOCATION
40102588,228,3872,นครสวรรค์,LOCATION
40102588,228,3974,ปราจีนบุรี,LOCATION
40102588,228,4166,แพร่,LOCATION
40102588,228,4168,น่าน,LOCATION
40102588,228,4174,สะปัน,LOCATION
40102588,228,4272,หลวงพระบาง,LOCATION
40102588,228,4292,หลวงพระบาง,LOCATION
39747044,229,120,พัทยา,LOCATION
39747044,229,149,พัทยา,LOCATION
39747044,229,233,กรุงเทพ,LOCATION
39747044,229,238,พัทยา,LOCATION
39747044,229,281,พัทยา,LOCATION
39747044,229,287,สะพานยาว,LOCATION
39747044,229,609,Terminal 21,LOCATION
39747044,229,627,วงเวียนโลมา,LOCATION
39747044,229,649,Terminal 21,LOCATION
39747044,229,697,พัทยาใต้,LOCATION
39747044,229,704,ตลาดน้ำสี่ภาค,LOCATION
39747044,229,867,ตลาดน้ำถ่ายแบบ,LOCATION
39747044,229,930,เมืองไทย,LOCATION
39747044,229,978,หาดจอมเทียน,LOCATION
39747044,229,991,ตลาดน้ำสี่ภาค,LOCATION
39747044,229,1616,ถนนเทพประสิทธิ์,LOCATION
39747044,229,2436,กรุงเทพ,LOCATION
39747044,229,2726,กรุงเทพ,LOCATION
39747044,229,2731,พัทยา,LOCATION
39747044,229,2755,พัทยาเหนือ,LOCATION
39747044,229,2828,กรุงเทพ,LOCATION
39747044,229,2841,พัทยา,LOCATION
39747044,229,2859,พัทยา,LOCATION
39747044,229,2883,เมืองไทย,LOCATION
39747044,229,2888,ไทย,LOCATION
39747044,229,2891,ไทย,LOCATION
39915124,230,59,เขื่อนแก่งกระจาน,LOCATION
39915124,230,226,thailand,LOCATION
39915124,230,233,ประเทศไทย,LOCATION
39915124,230,237,แก่งกระจาน,LOCATION
39684459,231,0,เกาะเสม็ด จ.ระยอง,LOCATION
39684459,231,19,เกาะเสม็ด,LOCATION
39684459,231,33,เกาะเสม็ด,LOCATION
39684459,231,38,ตำบลเพ จังหวัดระยอง,LOCATION
39684459,231,49,ระยอง,LOCATION
39684459,231,78,ท่าเรือหน้าด่าน,LOCATION
39684459,231,83,หาดทรายแก้ว,LOCATION
39684459,231,87,อ่าววงเดือน,LOCATION
39684459,231,91,อ่าวไผ่,LOCATION
39684459,231,95,อ่าวนวล,LOCATION
39684459,231,99,อ่าวลุงดำ,LOCATION
39684459,231,130,หาดทรายแก้ว,LOCATION
39684459,231,133,อ่าววงเดือน,LOCATION
39684459,231,144,อุดรธานี,LOCATION
39684459,231,187,ระยอง,LOCATION
39684459,231,210,บขส.ระยอง,LOCATION
39684459,231,218,บ้านเพ,LOCATION
39684459,231,482,กรุงเทพ,LOCATION
39684459,231,504,กรุงเทพ,LOCATION
39684459,231,599,ไทย,LOCATION
39684459,231,605,กรุงเทพ,LOCATION
39684459,231,612,เสม็ด,LOCATION
39684459,231,645,ระยอง,LOCATION
39724476,232,46,พัทยา,LOCATION
39724476,232,181,ถนนสุขุมวิท,LOCATION
39724476,232,186,พัทยาเหนือ,LOCATION
39724476,232,192,วงเวียนโลมา,LOCATION
39724476,232,1177,ไทย,LOCATION
39775559,233,24,ภูเก็ต,LOCATION
39775559,233,41,อู่ฮั่นประเทศจีน,LOCATION
39775559,233,48,ภูเก็ต,LOCATION
39775559,233,60,ภูเก็ต,LOCATION
39775559,233,88,สนามบินภูเก็ต,LOCATION
39775559,233,113,หาดไม้ขาว,LOCATION
39775559,233,195,หาดไม้ขาว,LOCATION
39775559,233,235,หาดไม้ขาว,LOCATION
39775559,233,272,ภูเก็ต,LOCATION
39775559,233,276,ภูเก็ต,LOCATION
39775559,233,356,หาดไม้ขาว,LOCATION
39775559,233,382,หาดไม้ขาว,LOCATION
39775559,233,396,ภูเก็ต,LOCATION
39775559,233,532,ภูเก็ต,LOCATION
39775559,233,642,หาดไม้ขาว,LOCATION
39775559,233,674,หาดไม้ขาว,LOCATION
39775559,233,685,หาดไม้ขาว,LOCATION
39775559,233,743,สนามบินภูเก็ต,LOCATION
39775559,233,879,หาดไม่ขาว,LOCATION
39775559,233,929,หาดไม้ขาว,LOCATION
39775559,233,1022,หาดไม้ขาว,LOCATION
