Thread,Index,Word,Label
237,6743,ปราจีน,LOCATION
238,24,เขื่อนแก่งกระจาน,LOCATION
238,44,เขื่อนแก่งกระจาน,LOCATION
238,156,เขาอีบิด,LOCATION
238,172,เพชรบุรีสวิต,LOCATION
238,182,เขาอีบิด,LOCATION
238,206,เขาอีบิด,LOCATION
238,213,สวิตเซอร์แลนด์เมืองไทย,LOCATION
238,227,อ.เขาย้อย จ.เพชรบุรี,LOCATION
238,249,เขื่อนแก่งกระจาน,LOCATION
238,322,สะพานแขวนแก่งกระจาน,LOCATION
238,328,อุทยานเขื่อนแก่งกระจาน,LOCATION
238,923,กรุงเทพฯ,LOCATION
238,938,เขื่อนแก่งกระจาน,LOCATION
239,39,สวนสัตว์เขาเขียว,LOCATION
239,98,สวนสัตว์เขาเขียว,LOCATION
239,467,เกาหลี,LOCATION
239,526,กทม,LOCATION
239,532,พัทยา,LOCATION
239,578,ไทย,LOCATION
240,14,หัวหิน,LOCATION
240,96,ไทย,LOCATION
240,101,ไทย,LOCATION
240,220,หัวหิน,LOCATION
240,289,สถานีรถไฟหัวหิน,LOCATION
240,293,วัดเขาตะเกียบ,LOCATION
240,1029,หัวหิน,LOCATION
241,61,จังหวัดตราด,LOCATION
241,95,เกาะช้าง,LOCATION
241,111,เกาะช้าง,LOCATION
241,137,เมืองตราด,LOCATION
241,155,เมืองตราด,LOCATION
241,172,ศาลเจ้าพ่อหลักเมืองตราด,LOCATION
241,182,ศาลเจ้าพ่อหลักเมืองตราด,LOCATION
241,192,วัดโยธานิมิตร,LOCATION
241,220,ศาลเจ้าพ่อหลักเมืองตราด,LOCATION
241,273,วัดโยธานิมิต,LOCATION
241,285,ตราด,LOCATION
241,302,เมืองตราด,LOCATION
241,364,ศาลเจ้าพ่อหลักเมือง,LOCATION
241,373,เมืองตราด,LOCATION
241,385,ศาลเจ้าพ่อหลักเมืองตราด,LOCATION
241,498,ศาลเจ้าพ่อหลักเมืองตราด,LOCATION
241,541,ศาลเจ้าพ่อ,LOCATION
241,547,วัดโยธานิมิตร,LOCATION
241,854,พิพิธภัณฑสถานเมืองตราด,LOCATION
241,904,ตราด,LOCATION
241,909,พิพิธภัณฑสถานเมืองตราด,LOCATION
241,915,ถนนสันติสุข อำเภอเมืองตราด,LOCATION
241,924,สำนักงานเทศบาลเมืองตราด,LOCATION
241,961,พิพิธภัณฑสถาน,LOCATION
241,967,ศาลากลางจังหวัดตราด,LOCATION
241,1044,เทศบาลเมืองตราด,LOCATION
241,1068,พิพิฑภัณสถานเมืองตราด,LOCATION
241,1078,พิพิธภัณฑสถานเมืองตราด,LOCATION
241,1105,จังหวัดตราด,LOCATION
241,1152,เมืองตราด,LOCATION
241,1170,เมืองตราด,LOCATION
241,1177,จังหวัดตราด,LOCATION
241,1195,ตราด,LOCATION
241,1214,ไทย,LOCATION
241,1231,จังหวัดตราด,LOCATION
241,1317,เมืองตราด,LOCATION
241,1334,จังหวัดตราด,LOCATION
241,1411,เมืองตราด,LOCATION
241,1424,พิพิธภัณฑสถานเมืองตราด,LOCATION
241,1495,จังหวัดตราด,LOCATION
241,1625,เกาะช้าง,LOCATION
241,1635,เกาะช้าง,LOCATION
241,1650,แหลมงอบ,LOCATION
241,1667,จังหวัดตราด,LOCATION
241,1673,แหลมงอบ,LOCATION
241,1688,แหลมงอบ,LOCATION
241,1694,อำเภอแหลมงอบ,LOCATION
241,1717,บ้านยายม่อม,LOCATION
241,1723,ศูนย์การท่องเที่ยวเชิงธรรมชาติu200bหาดทรายดำและป่าชายเลน,LOCATION
241,1737,อนุสาวรีย์กรมหลวงชุมพรเขตรอุดมศักดิ์,LOCATION
241,1776,ชุมชนบ้านยายม่อม,LOCATION
241,1783,ชุมชนบ้านน้ำเชี่ยว,LOCATION
241,1809,เกาะช้าง,LOCATION
241,1839,เกาะช้าง,LOCATION
241,1937,แหลมงอบ,LOCATION
241,1944,บ้านน้ำเชี่ยว,LOCATION
241,2259,เกาะช้าง,LOCATION
241,2271,ท่าเรืออ่าวธรรมชาติ,LOCATION
241,2280,เมืองตราด,LOCATION
241,2285,ท่าเรืออ่าวธรรมชาติ,LOCATION
241,2299,อำเภอแหลมงอบ,LOCATION
241,2314,เกาะช้าง,LOCATION
241,2325,ท่าเรืออ่าวธรรมชาติ,LOCATION
241,2380,ท่าเรือเซ็นเตอร์พอยท์,LOCATION
241,2404,ท่าเรืออ่าวธรรมชาติ,LOCATION
241,2413,เกาะช้าง,LOCATION
241,2536,เกาะช้าง,LOCATION
241,2582,เกาะช้าง,LOCATION
241,2651,น้ำตกธารมะยม,LOCATION
241,2655,น้ำตกธารมะยม,LOCATION
241,2666,เกาะช้าง,LOCATION
241,3111,บ้านสลักคอก,LOCATION
241,3124,ชมรมนำเที่ยวพื้นบ้านสลักคอก,LOCATION
241,3146,บ้านสลักคอก,LOCATION
241,3397,ไทย,LOCATION
241,3444,บ้านสลักคอก,LOCATION
241,3463,บ้านสลักคอก,LOCATION
241,3851,เกาะช้าง,LOCATION
241,3895,หาดทรายขาว,LOCATION
241,3903,จุดชมวิวหาดทรายขาว,LOCATION
241,3940,หาดทรายขาว,LOCATION
241,3949,หาดคลองพร้าว,LOCATION
241,4096,หาดคลองพร้าว,LOCATION
241,4213,จุดชมวิวไก่แบ้,LOCATION
241,4459,วงค์สายัญ,LOCATION
241,4564,บ้านท่าระแนะ,LOCATION
241,4579,เกาะช้าง,LOCATION
241,4614,ท่าเรืออ่าวธรรมชาติ,LOCATION
241,4626,ตราด,LOCATION
241,4638,บ้านท่าระแนะ,LOCATION
241,4656,บ้านท่าระแนะ,LOCATION
241,4663,ตำบลหนองคันทรง อำเภอเมืองตราด,LOCATION
241,4704,ลานตะบูน,LOCATION
241,4732,จังหวัดตราด,LOCATION
241,4808,เกาะช้าง,LOCATION
241,4901,ลานตะบูนบ้านท่าระแนะ,LOCATION
241,5098,อ่าวแม่น้ำตราด,LOCATION
241,5103,ลานตะบูน,LOCATION
241,5169,ลานตะบูน,LOCATION
241,5206,ลานตะบูน,LOCATION
241,5256,ชุมชนท่าระแนะ,LOCATION
241,5272,ลานตะบูน,LOCATION
241,5753,บ้านท่าระแนะ,LOCATION
241,6153,จังหวัดตราด,LOCATION
241,6165,เกาะช้าง,LOCATION
241,6206,จังหวัดตราด,LOCATION
242,150,ไทย,LOCATION
242,192,กรุงเทพ,LOCATION
242,287,กรุงเทพ,LOCATION
242,718,ศูนย์แสดงพันธุ์สัตว์น้ำของอ่าวคุ้งกระเบน,LOCATION
242,818,ศูนย์แสดงพันธุ์สัตว์น้ำ,LOCATION
242,1206,จันทบุรี,LOCATION
242,1209,เนินนางพญา,LOCATION
243,27,ชุมชนตะเคียนเตี้ย อ.บางละมุง จ.ชลบุรี,LOCATION
243,76,บ้านร้อยเสา ลานวัฒนธรรม ชุมชนตะเคียนเตี้ย อ.บางละมุง จ.ชลบุรี,LOCATION
243,120,บ้านร้อยเสา ลานวัฒนธรรมตะเคียนเตี้ย,LOCATION
244,6,ทุ่งดอกหงอนนาค สวนศักดิ์สุภารีสอร์ต แก่งหินเพลิง ปราจีนบุรี,LOCATION
244,100,ปราจีนบุรี,LOCATION
244,111,ไทย,LOCATION
244,117,ไทย,LOCATION
245,15,จ.พิษณุโลก,LOCATION
245,18,จ.เพชรบูรณ์,LOCATION
245,22,จ.เลย,LOCATION
245,46,เขาค้อ,LOCATION
245,65,กรุงเทพ,LOCATION
245,101,กทม.,LOCATION
245,162,วัดพระศรีรัตนมหาธาตุวรมหาวิหาร พระพุทธชินราช จ.พิษณุโลก,LOCATION
245,174,วัดพระศรีรัตนมหาธาตุวรมหาวิหาร,LOCATION
245,183,วัดใหญ่,LOCATION
245,188,วัดพระศรี,LOCATION
245,192,วัดใหญ่,LOCATION
245,227,ประเทศไทย,LOCATION
245,247,อ.เขาค้อ จ.เพชรบูรณ์,LOCATION
245,262,วัดพระศรีรัตนมหาธาตุวรมหาวิหาร พระพุทธชินราช จ.พิษณุโลก,LOCATION
245,277,เขาค้อ,LOCATION
245,286,น้ำตกแก่งซอง,LOCATION
245,289,น้ำตกแก่งซอง,LOCATION
245,306,เขาค้อ,LOCATION
245,316,น้ำตกแก่งซอง,LOCATION
245,321,น้ำตกแก่งซอง,LOCATION
245,341,เขาค้อ,LOCATION
245,347,น้ำตกแก่งโสภา,LOCATION
245,364,เมืองไทย,LOCATION
245,437,น้ำตกแก่งโสภา,LOCATION
245,467,วัดพระธาตุผาซ่อนแก้ว,LOCATION
245,472,วัดพระธาตุผาซ่อนแก้ว,LOCATION
245,486,เพชรบูรณ์,LOCATION
245,567,วัดพระธาตุผาซ่อนแก้ว,LOCATION
245,581,วัดพระธาตุผาซ่อนแก้ว,LOCATION
245,615,เจดีย์พระธาตุผาซ่อนแก้ว สิริราชธรรมนฤมิตร,LOCATION
245,710,วัดพระธาตุผาซ่อนแก้ว,LOCATION
245,719,วัดพระธาตุผาซ่อนแก้ว,LOCATION
245,755,วัดพระธาตุผาซ่อนแก้ว,LOCATION
245,816,วัดพระธาตุผาซ่อนแก้ว,LOCATION
245,906,วัดพระธาตุผาซ่อนแก้ว,LOCATION
245,925,เขาค้อ,LOCATION
245,942,แยกแคมป์สน,LOCATION
245,949,อำเภอเขาค้อ,LOCATION
245,962,ทุ่งกังหันลมเขาค้อ,LOCATION
245,999,ประเทศไทย,LOCATION
245,1002,กังหันลมเขาค้อ,LOCATION
245,1012,อ.เขาค้อ,LOCATION
245,1039,เขาค้อ,LOCATION
245,1059,แยกแคมป์สน,LOCATION
245,1063,ทุ่งกังหันลม,LOCATION
245,1132,ทุ่งกังหันลม,LOCATION
245,1135,ไร่ GB,LOCATION
245,1140,ทุ่งกังหันลม,LOCATION
245,1157,ทุ่งกังหันลมเขาค้อ,LOCATION
245,1171,ไร่GB,LOCATION
245,1190,ไร่ GB,LOCATION
245,1212,ไร่ GB,LOCATION
245,1317,ไร่ GB,LOCATION
245,1356,ไร่ GB,LOCATION
245,1417,ไร่ GB,LOCATION
245,1455,ไร่GB,LOCATION
245,1594,น้ำตกศรีดิษฐ์,LOCATION
245,1598,น้ำตกศรีดิษฐ์,LOCATION
245,1640,น้ำตกศรีดิษฐ์,LOCATION
245,1675,น้ำตกศรีดิษฐ์,LOCATION
245,1685,เมืองไทย,LOCATION
245,1691,ทุ่งแสลงหลวง,LOCATION
245,1695,ทุ่งแสลงหลวง,LOCATION
245,1717,อ.วังทอง,LOCATION
245,1721,อ.นครไทย,LOCATION
245,1725,อ.เนินมะปราง,LOCATION
245,1729,จ.พิษณุโลก,LOCATION
245,1735,อ.เขาค้อ,LOCATION
245,1738,อ.วังโป่ง จ.เพชรบูรณ์,LOCATION
245,1750,ทุ่งแสลงหลวง,LOCATION
245,1755,อ.เขาค้อ,LOCATION
245,1762,อุทยานแห่งชาติทุ่งแสลงหลวง,LOCATION
245,1767,อ.เขาค้อ,LOCATION
245,1777,ทุ่งแสลงหลวง,LOCATION
245,1814,ทุ่งนางพญา,LOCATION
245,1817,ทุ่งโนนสน,LOCATION
245,1848,ทุ่งแสลงหลวง,LOCATION
245,1876,อ.เขาค้อ,LOCATION
245,1884,ที่ทำการไปรษณีย์เขาค้อ,LOCATION
245,1890,อ.เขาค้อ,LOCATION
245,1912,เขาค้อ,LOCATION
245,1948,ไปรษณีย์เขาค้อ,LOCATION
245,1952,อ่างเก็บน้ำรัตนัย,LOCATION
245,1964,อำเภอเขาค้อ,LOCATION
245,1982,ที่ทำการไปรษณีย์เขาค้อ,LOCATION
245,2000,พิษณุโลก,LOCATION
245,2002,เขาค้อ,LOCATION
245,2022,พระตำหนักเขาค้อ,LOCATION
245,2026,เขาตะเคียนโง๊ะ,LOCATION
245,2083,อุทยานแห่งชาติภูหินร่องกล้า,LOCATION
245,2089,ภูทับเบิก,LOCATION
245,2142,Koh Chang,LOCATION
245,2154,เกาะช้าง,LOCATION
245,2198,จ.สุราษฎร์ธานี,LOCATION
245,2207,เกาะหมาก,LOCATION
245,2210,เกาะขาม,LOCATION
245,2213,มัลดีฟส์,LOCATION
245,2218,ไทย,LOCATION
245,2245,เกาะเสม็ด,LOCATION
245,2263,Koh Sichang,LOCATION
245,2270,เกาะสีชัง,LOCATION
245,2298,ประเทศสิงคโปร์,LOCATION
245,2316,ส ก ล น ค ร,LOCATION
245,2330,น ค ร พ น ม,LOCATION
245,2362,กาญจนบุรี,LOCATION
245,2366,ชายแดนประเทศพม่า,LOCATION
245,2377,สมุทรสาคร,LOCATION
245,2379,สมุทรสงคราม,LOCATION
245,2399,ไชยา จ.สุราษฎร์ธานี,LOCATION
245,2411,คีรีรัฐนิคม,LOCATION
245,2415,บ้านตาขุน,LOCATION
245,2423,จ.สุราษฎร์ธานี,LOCATION
245,2436,Krabi,LOCATION
245,2440,วัดบางโทง,LOCATION
245,2450,สุพรรณบุรี,LOCATION
245,2470,พังงา,LOCATION
245,2486,อ่างทอง,LOCATION
245,2504,จ.ชลบุรี,LOCATION
246,2,เมืองไทย,LOCATION
246,32,หอเอนปิซ่าจำลอง,LOCATION
246,48,เขาใหญ่,LOCATION
246,55,Toscana Piazza,LOCATION
246,68,หอเอนปิซ่าจำลอง,LOCATION
246,76,ไทย,LOCATION
246,498,Piazza,LOCATION
246,745,Town Square,LOCATION
246,848,Townsquare,LOCATION
246,961,ToscanaValley,LOCATION
246,964,ทอสคาน่า,LOCATION
246,970,เขาใหญ่,LOCATION
246,974,เขาใหญ่,LOCATION
246,978,เขาใหญ่,LOCATION
247,3,อยุธยา,LOCATION
247,52,กรุงเทพ,LOCATION
247,86,อยุธยา,LOCATION
247,101,อยุธยา,LOCATION
247,390,อยุธยา,LOCATION
247,405,อยุธยา,LOCATION
247,496,วัดไชยวัฒนาราม อยุธยา,LOCATION
247,558,วัดไชยวัฒนาราม อยุธยา,LOCATION
247,619,วัดไชยวัฒนาราม อยุธยา,LOCATION
247,707,วัดไชยวัฒนาราม จ.อยุธยา,LOCATION
247,757,วัดโลกยสุธาราม อยุธยา,LOCATION
247,775,เกาะเมืองอยุธยา,LOCATION
247,809,วัดโลกยสุธาราม อยุธยา,LOCATION
247,850,วัดมหาธาตุ อยุธยา,LOCATION
247,916,วัดมหาธาตุ,LOCATION
247,933,วัดมหาธาตุ อยุธยา,LOCATION
247,1062,วัดมหาธาตุ อยุธยา,LOCATION
247,1104,อยุธยา,LOCATION
247,1618,อยุธยา,LOCATION
247,1997,อยุธยา,LOCATION
247,2213,ตลาดน้ำกรุงศรี,LOCATION
247,2218,อยุธยาไนท์มาร์เก็ต,LOCATION
247,2259,ตลาดอยุธยาไนท์มาร์เก็ต,LOCATION
247,2432,ตลาดน้ำกรุงศรี,LOCATION
247,2437,อยุธยาไนท์มาร์เก็ต,LOCATION
247,2707,อยุธยา,LOCATION
247,2737,กรุงเทพ,LOCATION
247,2743,วัดใหญ่ชัยมงคล อยุธยา,LOCATION
247,2786,อยุธยา,LOCATION
247,2797,วัดใหญ่ชัยมงคล,LOCATION
247,2872,วัดใหญ่ชัยมงคล อยุธยา,LOCATION
247,2916,กรุงเทพ,LOCATION
247,2924,อยุธยา,LOCATION
247,2986,อยุธยา,LOCATION
247,3047,อยุธยา,LOCATION
248,15,ตลาดนัดนินจา,LOCATION
248,19,ตลาดมืด,LOCATION
248,27,ประเทศไทย,LOCATION
248,61,ตลาดนัดนินจา,LOCATION
248,104,สี่แยกพลับพลา ชลบุรี,LOCATION
248,110,ตลาดนินจา,LOCATION
248,153,ตลาดปัฐวิกรณ์,LOCATION
248,157,ตลาดโรงเกลือ,LOCATION
248,191,ตลาดนัดนินจา,LOCATION
248,195,ตลาดมืด,LOCATION
248,198,ชลบุรี,LOCATION
248,408,ตลาดนัดนินจา,LOCATION
248,412,ตลาดมืด,LOCATION
248,420,ประเทศไทย,LOCATION
248,423,ตลาดนัดนินจา,LOCATION
248,427,ตลาดมืด,LOCATION
248,435,ประเทศไทย,LOCATION
248,456,ตลาดนัดนินจา เมืองใหม่ ชลบุรี,LOCATION
248,466,สวนเฉลิมพระเกียรติราชินี 60 พรรษา,LOCATION
248,496,ตลาดนัดนินจา,LOCATION
248,511,ตลาดนัดนินจา,LOCATION
248,515,ตลาดมืด,LOCATION
248,523,ประเทศไทย,LOCATION
249,339,บ้านมหาสอน,LOCATION
249,347,บ้านสวนขวัญ,LOCATION
249,353,อ.บ้านหมี่ จ.ลพบุรี,LOCATION
249,483,ลพบุรี,LOCATION
249,491,มหาสอน,LOCATION
249,812,พระนารายณ์ราชนิเวศน์,LOCATION
249,821,วังนารายณ์,LOCATION
249,877,บ้านหลวงรับราชทูต,LOCATION
249,884,บ้านวิชาเยนทร์,LOCATION
249,957,เมืองลพบุรี,LOCATION
249,1058,บ้านวิชาเยนทร์,LOCATION
249,1079,บ้านวิชาเยนทร์,LOCATION
249,1429,ลพบุรี,LOCATION
249,1441,อนุสาวรีย์สมเด็จพระนารายณ์มหาราช,LOCATION
249,1513,เมืองลพบุรี,LOCATION
249,1538,พระบรมราชานุสาวรีย์สมเด็จพระนารายณ์มหาราช,LOCATION
249,1544,วงเวียนเทพสตรี,LOCATION
249,1554,วงเวียนพระนารายณ์มหาราช,LOCATION
249,1569,วัดสิริจันทรนิมิตรวรวิหาร,LOCATION
249,1577,วัดเขาพระงาม,LOCATION
249,1651,ตลาดโบราณ4ภาค,LOCATION
249,1674,ลพบุรี,LOCATION
249,1678,พระปรางค์สามยอด,LOCATION
249,1880,ไทย,LOCATION
250,15,เชียงราย,LOCATION
250,17,พะเยา,LOCATION
250,91,มาลองเต๊อะ,LOCATION
250,96,ขัวศิลปะ,LOCATION
250,107,ไร่ชาฉุยฟง,LOCATION
250,114,หอแห่งแรงบันดาลใจ,LOCATION
250,120,พระธาตุดอยตุง,LOCATION
250,126,สวนคุณปู่ Life Museum,LOCATION
250,144,บ้านสวนกำลังดี,LOCATION
250,159,วัดร่องขุ่น,LOCATION
250,178,กรุงเทพ,LOCATION
250,197,สนามบินแม่ฟ้าหลวงเชียงราย,LOCATION
250,298,551 ถนนพหลโยธิน ต.บ้านดู่ อ.เมือง จ.เชียงราย,LOCATION
250,342,ไร่เชิญตะวัน,LOCATION
250,559,ขัวศิลปะ,LOCATION
250,570,ขัวศิลปะ,LOCATION
250,587,ขัวศิลปะ,LOCATION
250,601,ขัวศิลปะ,LOCATION
250,702,279 หมู่10 ถ.พหลโยธิน หมู่บ้านป่าซางวิวัฒน์ ต.นางเเล อ.เมืองฯ จ.เชียงราย,LOCATION
250,960,ไร่ชาฉุยฟง,LOCATION
250,966,ไร่ชาฉุยฟง,LOCATION
250,982,551 ถนนพหลโยธิน ต.บ้านดู่ อ.เมือง จ.เชียงราย,LOCATION
250,1018,จ.เชียงราย,LOCATION
250,1085,ไร่ชาฉุยฟง,LOCATION
250,1165,ดอยตุง,LOCATION
250,1168,หอแห่งแรงบันดาลใจ,LOCATION
250,1184,พระตำหนักดอยตุง หมู่ที่ 7 บ้านมูเซอลาบา ต.แม่ฟ้าหลวง อ.แม่ฟ้าหลวง จ.เชียงราย,LOCATION
250,1249,หอแห่งแรงบันดาลใจ,LOCATION
250,1501,ดอยตุง,LOCATION
250,1510,โครงการพัฒนาดอยตุง,LOCATION
250,1523,สามเหลี่ยมทองคำ,LOCATION
250,1652,พระธาตุดอยตุง,LOCATION
250,1688,กาดดอยตุง,LOCATION
250,1719,พระธาตุดอยตุง,LOCATION
250,1724,พระธาตุดอยตุง,LOCATION
250,1751,หอแรงบันดาลใจ,LOCATION
250,1758,พระธาตุดอยตุง,LOCATION
250,1764,วัดพระมหาชินธาตุเจ้า,LOCATION
250,1776,วัดพระธาตุดอยตุง,LOCATION
250,1789,จ.เชียงราย,LOCATION
250,1907,ดอยตุง,LOCATION
250,1915,ดอยผาหมี,LOCATION
250,1926,สวนคุณปู่ Life Museum,LOCATION
250,1951,ซอย 8 หมู่บ้านผาหมี ต.เวียงพางคำ อ.แม่สาย จ.เชียงราย,LOCATION
250,2100,ดอยผาหมี,LOCATION
250,2149,7793 ถนนสิงหไคล เวียง เทศบาลนครเชียงราย,LOCATION
250,2195,บางรัก,LOCATION
250,2215,ถ.สิงหไคล,LOCATION
250,2219,ห้าแยกพ่อขุนเม็งราย,LOCATION
250,2317,1221 บ้านทราย ต.เวียง อ.เชียงคำ จ.พะเยา,LOCATION
250,2363,เชียงราย,LOCATION
250,2388,พะเยา,LOCATION
250,2407,เขียงราย,LOCATION
250,2410,พะเยา,LOCATION
250,2511,กรุงเทพฯ,LOCATION
250,2810,ไร่เชิญตะวัน,LOCATION
250,2918,ต.ผาช้างน้อย อ.ปง จ.พะเยา,LOCATION
250,2955,พะเยา,LOCATION
250,3042,เชียงราย,LOCATION
250,3045,วัดร่องขุ่น,LOCATION
250,3051,วัดร่องขุ่น,LOCATION
250,3069,หอศิลป์,LOCATION
250,3106,ต.ป่าอ้อดอนชัย อ.เมือง จ.เชียงราย,LOCATION
250,3147,เชียงราย,LOCATION
250,3151,วัดร่องขุ่น,LOCATION
250,3210,วัดร่องขุ่น,LOCATION
250,3417,หอศิลป์,LOCATION
250,3442,หอศิลป์,LOCATION
250,3481,266 หมู่ 1 ต.รอบเวียง อ.เมือง เชียงราย,LOCATION
250,3605,เชียงราย,LOCATION
250,3747,เชียงราย,LOCATION
250,3749,พะเยา,LOCATION
250,3807,Beijing,LOCATION
250,3816,ปักกิ่ง,LOCATION
250,3834,สกลนคร,LOCATION
250,3836,นครพนม,LOCATION
250,3879,COMO POINT YAMU,LOCATION
250,3885,ภูเก็ต,LOCATION
250,3903,แอฟริกาใต้,LOCATION
250,3910,อุทยานครุกเกอร์,LOCATION
250,3943,แอฟริกาใต้,LOCATION
250,3950,โจฮันเนสเบิร์ก,LOCATION
250,3952,แคนยอนสีเขียว,LOCATION
250,3957,Blyde River Canyon,LOCATION
250,3979,แอฟริกาใต้,LOCATION
250,3989,เมืองเคปทาวน์,LOCATION
250,4016,MYANMAR,LOCATION
250,4027,ย่างกุ้ง เมียนมาร์,LOCATION
250,4046,Budapest,LOCATION
250,4057,บูดาเปสต์,LOCATION
250,4083,เขาใหญ่,LOCATION
250,4104,เขาใหญ่,LOCATION
250,4122,OKINAWA,LOCATION
250,4131,โอกินาว่า,LOCATION
250,4143,โอกินาว่า,LOCATION
250,4163,Okinawa,LOCATION
250,4185,USA,LOCATION
250,4211,ไร่อ้อมกอดภูเขา,LOCATION
251,3,เมืองกาญจน์,LOCATION
251,6,ปิล็อค,LOCATION
251,9,สังขละบุรี,LOCATION
251,34,เมืองกาญจน์,LOCATION
251,37,ปิล็อค,LOCATION
251,40,สังขละบุรี,LOCATION
251,78,สะพานมอญ,LOCATION
251,187,มอญ,LOCATION
251,264,วัดวังค์วิเวการาม,LOCATION
251,278,ด่านเจดีย์สามองค์,LOCATION
251,287,พม่า,LOCATION
251,294,ด่านเจดีย์สามองค์,LOCATION
251,312,พม่า,LOCATION
251,325,พม่า,LOCATION
251,344,ไทย,LOCATION
251,467,พม่า,LOCATION
251,536,พระวัดเสาร้อยต้น,LOCATION
251,640,พม่า,LOCATION
251,692,ไทย,LOCATION
251,797,ปิล็อค,LOCATION
252,14,เชียงราย,LOCATION
252,70,เชียงราย,LOCATION
252,97,เชียงราย,LOCATION
252,356,เชียงราย,LOCATION
252,502,เชียงราย,LOCATION
252,508,เชียงราย,LOCATION
252,514,เชียงราย,LOCATION
252,859,เชียงราย,LOCATION
252,1586,กทม.,LOCATION
252,1591,เชียงราย,LOCATION
252,1609,เชียงราย,LOCATION
252,1828,วัดร่องขุน,LOCATION
252,1853,เชียงราย,LOCATION
252,1856,วัดร่องขุน,LOCATION
252,1888,เจียงฮาย,LOCATION
252,1943,วัดร่องขุน,LOCATION
252,2060,เมืองเชียงราย,LOCATION
252,2068,บ้านพักจอมพล ป. พิบูลสงคราม,LOCATION
252,2085,วัดพระธาตุดอยจอมทอง,LOCATION
252,2091,เสาสะดือเมือง,LOCATION
252,2095,เสาสะดือเมืองเชียงราย,LOCATION
252,2108,วัดมิ่งเมือง,LOCATION
252,2114,วัดจ๊างมูบ,LOCATION
252,2123,วัดช้างหมอบ,LOCATION
252,2212,อาคารเทิดพระเกียรติ 90 ปีเชียงราย,LOCATION
252,2231,ท่าน้ำภูแล,LOCATION
252,2334,ไร่แม่ฟ้าหลวง,LOCATION
252,2513,แม่ฟ้าหลวง,LOCATION
252,2568,อุทยานศิลปะวัฒนธรรมแม่ฟ้าหลวง,LOCATION
252,2578,แม่ฟ้าหลวง,LOCATION
252,2961,วัดหิรัญญวาท,LOCATION
252,3002,วิหารหลวง,LOCATION
252,3100,ชุมชนปางห้า,LOCATION
252,3107,ชุมชนปางห้า,LOCATION
252,3189,ชุมชนปางห้า,LOCATION
252,3492,บ้านตีมีด,LOCATION
252,3545,กทม.,LOCATION
252,3589,วัดพระธาตุผาเงา,LOCATION
252,3619,วัดพระธาตุผาเงา,LOCATION
252,3629,วัดพระธาตุผาเงา,LOCATION
253,7,ไทย,LOCATION
253,27,ไทย,LOCATION
253,59,อิมแพ็ค เมืองทองธานี ชาเลนเจอร์ ฮอลล์ 2,LOCATION
254,19,เมืองโบราณ,LOCATION
254,84,สถานีเคหะฯ,LOCATION
254,107,เมืองโบราณ,LOCATION
254,118,bts เคหะฯ,LOCATION
254,125,เมืองโบราณ,LOCATION
254,143,เมืองโบราณ,LOCATION
254,176,ป้อมนารายณ์รักษ์สมุทร,LOCATION
254,194,เมืองโบราณ,LOCATION
254,279,เมืองโบราณ,LOCATION
254,293,เมืองโบราณ,LOCATION
254,355,เมืองโบราณ,LOCATION
254,399,เมืองโบราณ,LOCATION
254,404,เมืองโบราณ,LOCATION
254,408,เมืองโบราณ,LOCATION
254,439,2961 หมู่ที่ 1 ถนนสุขุมวิท ตำบลบางปูใหม่ อำเภอเมืองฯ จังหวัดสมุทรปราการ,LOCATION
254,506,ประเทศไทย,LOCATION
254,520,ประเทศไทย,LOCATION
254,530,เมืองโบราณ,LOCATION
254,608,เมืองโบราณ,LOCATION
254,662,พระบรมธาตุ นครศรีธรรมราช,LOCATION
254,725,วัดพระศรีรัตนมหาธาตุ ราชบุรี,LOCATION
254,764,ศาลาการเปรียญ วัดใหญ่สุวรรณาราม เพชรบุรี,LOCATION
254,834,พระตำหนักทับขวัญ,LOCATION
254,875,ศาลาทศชาติ,LOCATION
254,882,เรือสำเภาไทย,LOCATION
254,890,ศาลาราเกียรติ์,LOCATION
254,912,มณฑปจตุรพุทธ,LOCATION
254,1040,ศาลาพระอรหันต์,LOCATION
254,1051,ศาลาพระอรหันต์,LOCATION
254,1082,เสาชิงช้า,LOCATION
254,1105,หอพระแก้ว,LOCATION
254,1117,พระที่นั่งสรรเพชรปราสาท อยุธยา,LOCATION
254,1145,เมืองโบราณ,LOCATION
254,1175,ถนนสุขุมวิท,LOCATION
254,1194,bts เคหะฯ,LOCATION
254,1220,เมืองโบราณ,LOCATION
254,1224,bts เคหะฯ,LOCATION
255,18,กรุงเทพ,LOCATION
255,24,จังหวัดสุพรรณบุรี,LOCATION
255,32,ตลาดสามชุก,LOCATION
255,37,จังหวัดสุพรรณบุรี,LOCATION
255,67,วัดไผ่โรงวัว,LOCATION
255,73,อำเภอสองพี่น้อง จังหวัดสุพรรณบุรี,LOCATION
255,89,โบสถ์ร้อยยอด,LOCATION
255,94,วัดไผ่โรงวัว,LOCATION
255,113,โบสถ์ร้อยยอด,LOCATION
255,133,วัดไผ่โรงวัว,LOCATION
255,222,ประเทศไทย,LOCATION
255,285,วัดไผ่โรงวัว,LOCATION
255,291,วัดไผ่โรงวัว,LOCATION
255,300,วัดป่าเลไลยก์วรวิหาร,LOCATION
255,314,จังหวัดสุพรรณบุรี,LOCATION
