Sentence,Index,Word,Label
200,2447,เจริญกรุง,LOCATION
200,2493,เอเซียทิค,LOCATION
200,3432,ญี่ปุ่น,LOCATION
200,4257,ไทย,LOCATION
200,4260,กรุงเทพ,LOCATION
201,12,ไทย,LOCATION
201,42,เกาะสมุย,LOCATION
201,53,เกาะสมุย,LOCATION
201,75,เกาะสมุย,LOCATION
201,89,กรุงเทพมหานคร,LOCATION
201,98,เกาะสมุย,LOCATION
201,102,สุราษฎร์ธานี,LOCATION
201,192,เกาะสมุย,LOCATION
201,224,หมอชิตเวลา,LOCATION
201,290,สมุย,LOCATION
201,369,พระราม2,LOCATION
201,477,สมุย,LOCATION
201,524,กรุงเทพฯ,LOCATION
201,674,บขส. จังหวัดสุราษฎร์ธานี,LOCATION
201,711,สุราษฎร์ธานี,LOCATION
201,715,อำเภอดอนนสัก,LOCATION
201,759,ท่าเรือดอนสัก,LOCATION
201,1003,เกาะสมุย,LOCATION
201,1060,สมุย,LOCATION
201,1142,หมอชิต,LOCATION
201,1150,เกาะสมุย,LOCATION
201,1252,หาดเชิงมน,LOCATION
201,1263,เกาะสมุย,LOCATION
202,5,เกาะไม้ท่อนภูเก็ต,LOCATION
202,25,ภูเก็ต,LOCATION
202,51,เมืองอู่ฮั่นประเทศจีน,LOCATION
202,69,ภูเก็ต,LOCATION
202,81,ภูเก็ต,LOCATION
202,96,ภูเก็ต,LOCATION
202,100,ภูเก็ต,LOCATION
202,120,ประเทศไทย,LOCATION
202,124,ภูเก็ต,LOCATION
202,170,ภูเก็ต,LOCATION
202,178,ภูเก็ต,LOCATION
202,183,ภูเก็ต,LOCATION
202,195,สนามบินดอนเมือง,LOCATION
202,213,สนามบินดอนเมือง,LOCATION
202,224,ภูเก็ต,LOCATION
202,245,ภูเก็ต,LOCATION
202,261,เชียงใหม่,LOCATION
202,276,ประเทศไทย,LOCATION
202,279,ภูเก็ต,LOCATION
202,308,ภูเก็ต,LOCATION
202,317,สนามบินดอนเมือง,LOCATION
202,348,สนามบินดอนเมือง,LOCATION
202,371,สนามบินดอนเมือง,LOCATION
202,415,สนามบินดอนเมือง,LOCATION
202,811,ภูเก็ต,LOCATION
202,824,สนามบินภูเก็ต,LOCATION
202,850,ภูเก็ต,LOCATION
202,863,หาดในยาง,LOCATION
202,899,ภูเก็ต,LOCATION
202,1007,หาดในยาง,LOCATION
202,1211,หาดในยาง,LOCATION
202,1248,หาดในยางภูเก็ต,LOCATION
202,1271,หาดในยาง,LOCATION
202,1278,ภูเก็ต,LOCATION
202,1311,ภูเก็ต,LOCATION
202,1327,ภูเก็ต,LOCATION
202,1452,สนามบินดอนเมือง,LOCATION
202,1669,ภูเก็ต,LOCATION
202,1706,ภูเก็ต,LOCATION
202,1708,หาดในยาง,LOCATION
202,1713,ภูเก็ต,LOCATION
202,1884,ภูเก็ต,LOCATION
202,1950,เกาะไม้ท่อน,LOCATION
202,1960,เกาะไม้ท่อน,LOCATION
202,2032,เมืองไทย,LOCATION
202,2282,ภูเก็ต,LOCATION
202,2360,หาดในยาง ภูเก็ต,LOCATION
202,2378,ภูเก็ต,LOCATION
202,2384,ภูเก็ต,LOCATION
202,2407,ภูเก็ต,LOCATION
202,2463,หาดในยาง,LOCATION
202,2692,ภูเก็ต,LOCATION
202,2870,สนามบินภูเก็ต,LOCATION
202,2921,ภูเก็ต,LOCATION
202,2980,ภูเก็ต,LOCATION
202,3027,ภูเก็ต,LOCATION
202,3035,หาดในยาง,LOCATION
202,3112,หาดในยาง,LOCATION
202,3122,หาดป่าตอง,LOCATION
202,3125,หาดกะตะ กะรน,LOCATION
202,3133,หาดในยาง,LOCATION
202,3195,หาดในยาง,LOCATION
202,3322,อุทยานแห่งชาติหัวแหลม,LOCATION
202,3325,อ่าวปอโดน,LOCATION
202,3342,เกาะไม้ท่อน,LOCATION
202,3346,เกาะไม้ท่อน,LOCATION
202,3352,เกาะไม้ท่อน,LOCATION
202,3410,แหลมศรีพันวา,LOCATION
202,3490,เกาะไม้ท่อน,LOCATION
202,3509,เกาะไม้ท่อนเพราะเขาไม้ท่อน,LOCATION
202,3539,เกาะไม่ท่อน,LOCATION
202,3558,ตัวเมืองภูเก็ต,LOCATION
202,3791,เกาะไม้ท่อนจังหวัดภูเก็ต,LOCATION
202,3859,ไทย,LOCATION
202,3867,ประเทศไทย,LOCATION
202,3888,เกาะไม้ท่อน,LOCATION
202,4274,เกาะไม้ท่อนภูเก็ต,LOCATION
202,4425,เมืองไทย,LOCATION
202,4451,เมืองไทย,LOCATION
202,4463,เมืองไทย,LOCATION
202,4467,เมืองไทย,LOCATION
202,4473,เมืองไทย,LOCATION
202,4486,เมืองไทย,LOCATION
202,4528,เกาะไม้ท่อน,LOCATION
202,4656,เกาะเมืองกระบี่,LOCATION
202,4694,เกาะไม้ท่อน,LOCATION
202,4744,เกาะไม้ท่อนสวยงาม,LOCATION
202,4763,เกาะไม้ท่อน,LOCATION
202,4774,เกาะไม้ท่อน,LOCATION
202,4781,เมืองไทย,LOCATION
202,4783,เมืองไทย,LOCATION
202,4791,เมืองไทย,LOCATION
202,4925,ภูเก็ต,LOCATION
202,4950,เกาะไม้ท่อน,LOCATION
202,4965,เกาะภูเก็ต,LOCATION
202,5004,เกาะไม้ท่อน,LOCATION
202,5040,เกาะภูเก็ต,LOCATION
202,5046,เกาะไม้ท่อน,LOCATION
203,2,ตลาดจีนโบราณบ้านชากแง้ว,LOCATION
203,12,ต.ห้วยใหญ่ อ.บางละมุง จ.ชลบุรี,LOCATION
203,33,ตลาดจีนโบราณบ้านชากแง้ว,LOCATION
203,48,หนองชากแง้ว,LOCATION
203,192,จ.ชลบุรี,LOCATION
203,211,เมืองชลบุรี,LOCATION
203,431,ตรอกโรงยา ชุมชนสะแกกรัง จ.อุทัยธานี,LOCATION
203,444,ย่านการค้าริมแม่น้ำสะแกกรัง อ.เมือง จ.อุทัยธานี,LOCATION
203,477,ตรอกโรงยา ชุมชนสะแกกรัง จ.อุทัยธานี,LOCATION
203,542,ตรอกโรงยา,LOCATION
203,562,ตรอกโรงยา,LOCATION
203,585,ตรอกโรงยา,LOCATION
203,638,ตลาดสดริมน้ำสะแกกรัง,LOCATION
203,656,ตรอกโรงยา,LOCATION
203,671,ตลาดสดริมน้ำสะแกกรัง,LOCATION
203,780,ตรอกโรงยา,LOCATION
203,806,เมืองอุทัยธานี,LOCATION
203,913,ตรอกโรงยา,LOCATION
203,925,เมืองอุทัยธานี,LOCATION
203,1031,ตรอกโรงยา,LOCATION
203,1038,เมืองอุทัยธานี,LOCATION
204,66,ประเทศไทย,LOCATION
204,73,ชุมชนบ้านเขาเทพพิทักษ์ อ.บ้านตาขุน จ.สุราษฎ์ธานี,LOCATION
204,160,สะพานแขวน ภูเขารูปหัวใจ,LOCATION
204,240,สะพานแขวนรูปหัวใจ,LOCATION
204,259,เขื่อนรัชชประภา,LOCATION
204,273,เขื่อนเชียวหลาน,LOCATION
204,277,กุ้นหลินเมืองไทย,LOCATION
204,343,เขาสามเกลอ,LOCATION
204,373,บ้านเชี่ยวหลาน,LOCATION
204,470,บ้านป้าศรี,LOCATION
204,557,ชุมชนบ้านเทพพิทักษ์,LOCATION
204,605,เมืองไทย,LOCATION
205,167,จังหวัดหวัดภูเก็ต,LOCATION
205,503,ป่าตอง,LOCATION
205,512,หาดกมลา,LOCATION
205,533,หาดสุรินทร์,LOCATION
205,966,หาดสุรินทร์,LOCATION
205,969,หาดป่าตอง,LOCATION
206,18,ไทย,LOCATION
206,177,กรุงเทพ,LOCATION
206,240,ปากน้ำปราณ,LOCATION
206,635,เขากะโหลก,LOCATION
206,940,เมืองหัวหิน,LOCATION
206,1106,หัวหิน,LOCATION
207,23,ไทย,LOCATION
207,44,ลานแสงมรกต,LOCATION
207,52,ถ้ำภูผาเพชร,LOCATION
207,57,จังหวัดสตูล,LOCATION
207,67,อุทยานธรณีสตูล,LOCATION
207,78,ประเทศไทย,LOCATION
207,390,ถ้ำภูผาเพชร,LOCATION
207,757,ถ้ำภูผาเพชร,LOCATION
207,917,ถ้ำภูผาเพชร,LOCATION
207,978,โดมศิลาเพชร,LOCATION
207,1054,ลานแสงมรกต,LOCATION
207,1097,ถ้ำภูผาเพชร,LOCATION
207,1292,เมืองไทย,LOCATION
207,1303,เมืองไทย,LOCATION
208,27,ภูเก็ต,LOCATION
208,32,ภูเก็ต,LOCATION
208,271,เมืองไทย,LOCATION
208,294,บาหลี,LOCATION
208,316,บาหลีสวิง,LOCATION
208,318,เมืองไทย,LOCATION
208,495,ภูเก็ต,LOCATION
208,722,สิงค์โปร,LOCATION
208,745,ภูเก็ต,LOCATION
208,1448,จังหวัดภูเก็ต,LOCATION
208,1451,บาหลี,LOCATION
208,1454,มาเลเซีย,LOCATION
209,2,จังหวัดลพบุรี,LOCATION
209,11,พระปรางค์สามยอด พระนารายณ์ราชนิเวศน์ ทุ่งดอกทานตะวัน,LOCATION
209,24,เขื่อนป่าสักชลสิทธิ์,LOCATION
209,74,บ้านไทยเบิ้งโคกสลุง จังหวัดลพบุรี,LOCATION
209,88,อ.เมืองลพบุรี,LOCATION
209,96,อ.พัฒนานิคม,LOCATION
209,168,ชุมชนบ้านไทเบิ้ง,LOCATION
209,243,หมู่บ้านโคกสลุง,LOCATION
209,318,ชุมชนของ จ.ลพบุรี,LOCATION
209,546,ชุมชนไทยเบิ้งบ้านโคกสลุง,LOCATION
210,59,จังหวัดนครนายก,LOCATION
210,79,นครนายก,LOCATION
210,102,เขื่อนขุนด่าน,LOCATION
210,106,น้ำตกวังตะไคร้,LOCATION
210,110,น้ำตกสาริกา,LOCATION
210,113,วัดหลวงพ่อปากแดง,LOCATION
210,118,อุโมงต้นไผ่วัดจุฬาภรณ์วนาราม,LOCATION
210,126,สะพานทุ่งนามุ้ย,LOCATION
210,176,จังหวัดนครนายก,LOCATION
210,271,เขื่อนขุนด่านปราการชล,LOCATION
210,310,เขื่อนขุนด่าน,LOCATION
210,425,บาหลี,LOCATION
210,1156,เกาะหลีเป๊ะ,LOCATION
210,1229,บาหลี,LOCATION
210,1350,อ่างเก็บน้ำคลองโบด,LOCATION
210,1355,อ่างเก็บน้ำห้วยปรือ,LOCATION
210,1360,ทุ่งข้าวตานันท์,LOCATION
210,1406,นครนายก,LOCATION
210,1419,อ่างเก็บน้ำห้วยปรือ,LOCATION
210,1498,อ่างเก็บน้ำทรายทอง,LOCATION
210,1605,นครนายก,LOCATION
210,1639,เมืองไทย,LOCATION
211,7,บ.เรือขุดแร่จุติ กะปง พังงา,LOCATION
211,266,บ้านปากถัก กะปง พังงา,LOCATION
211,351,เหมืองแร่จุติ,LOCATION
211,499,เหมืองแร่จุติ,LOCATION
211,575,บ้านปากถัก อำเภอกะปง พังงา,LOCATION
211,613,ไทยเท่ ต้องกะปง พังงา,LOCATION
211,641,บ้านนกฮูก กะปง พังงา,LOCATION
211,676,น้ำพุร้อนปลายพู่ กะปง พังงา,LOCATION
211,712,ภูตาจอ จ. พังงา,LOCATION
211,764,เหมืองแร่จุติ,LOCATION
212,112,เมืองไทย,LOCATION
212,166,จังหวัดสระบุรี,LOCATION
212,168,อำเภอมวกเหล็ก,LOCATION
212,184,น้ำตกเจ็ดสาวน้อย,LOCATION
212,495,จังหวัดสระบุรี,LOCATION
212,499,เมืองจันทบุรี,LOCATION
212,518,หาดเจ้าหลาว,LOCATION
212,713,หาดเจ้าหลาว,LOCATION
212,961,วัดปากน้ำแขมหนู,LOCATION
212,965,อ.ท่าใหม่ จ.จันทบุรี,LOCATION
212,1007,จ.จันทบุรี,LOCATION
213,141,เชียงราย,LOCATION
213,143,เชียงใหม่,LOCATION
213,145,หาดใหญ่,LOCATION
213,147,ภูเก็ต,LOCATION
213,159,สนามบินสุวรรณภูมิ,LOCATION
213,163,สนามบินดอนเมือง,LOCATION
213,244,สนามบินดอนเมือง,LOCATION
213,488,ประเทศไทย,LOCATION
213,492,ท่าอากาศยานสุวรรณภูมิ,LOCATION
213,505,ท่าอากาศยานเชียงใหม่,LOCATION
213,508,ท่าอากาศยานแม่ฟ้าหลวง เชียงราย,LOCATION
213,513,ท่าอากาศยานภูเก็ต,LOCATION
213,517,ท่าอากาศยานหาดใหญ่,LOCATION
213,737,ท่าอากาศยานไทย,LOCATION
213,799,ท่าอากาศยานสุวรรณภูมิ,LOCATION
213,802,ท่าอากาศยานดอนเมือง,LOCATION
213,805,ท่าอากาศยานเชียงใหม่,LOCATION
213,808,ท่าอากาศยานแม่ฟ้าหลวง เชียงราย,LOCATION
213,813,ท่าอากาศยานภูเก็ต,LOCATION
213,817,ท่าอากาศยานหาดใหญ่,LOCATION
213,826,ประเทศไทย,LOCATION
213,843,ประเทศไทย,LOCATION
213,865,ท่าอากาศยานสุวรรณภูมิ,LOCATION
213,868,ท่าอากาศยานดอนเมือง,LOCATION
213,871,ท่าอากาศยานเชียงใหม่,LOCATION
213,874,ท่าอากาศยานแม่ฟ้าหลวง เชียงราย,LOCATION
213,879,ท่าอากาศยานภูเก็ต,LOCATION
213,883,ท่าอากาศยานหาดใหญ่,LOCATION
213,979,ท่าอากาศยานสุวรรณภูมิ,LOCATION
213,1021,ท่าอากาศยานดอนเมือง,LOCATION
213,1060,ท่าอากาศยานเชียงใหม่,LOCATION
213,1099,ท่าอากาศยานหาดใหญ่,LOCATION
213,1138,ท่าอากาศยานภูเก็ต,LOCATION
213,1178,ท่าอากาศยานแม่ฟ้าหลวง เชียงราย,LOCATION
214,0,เขาหลัก,LOCATION
214,3,ระนอง,LOCATION
215,75,หัวหิน,LOCATION
215,82,หัวหิน,LOCATION
215,246,Strasbourg,LOCATION
215,250,Colmar,LOCATION
215,261,Chamonix,LOCATION
215,293,Iceland,LOCATION
215,326,Switzerland,LOCATION
215,330,Titlis Jungfrau Zermatt Matterhorn,LOCATION
215,369,Bruges,LOCATION
215,373,Belgium,LOCATION
215,394,Cape Town,LOCATION
215,512,หาดเขาเต่า,LOCATION
215,518,หัวหิน,LOCATION
215,521,ปราณบุรี,LOCATION
215,528,หัวหิน,LOCATION
215,1135,เยอรมัน,LOCATION
215,1228,ปราณบุรี,LOCATION
215,1243,ปราณบุรี,LOCATION
215,1402,ไทย,LOCATION
215,1593,ฝรั่งเศส,LOCATION
215,1598,Strasbourg,LOCATION
215,1602,Colmar,LOCATION
215,1614,Chamonix,LOCATION
215,1650,Iceland,LOCATION
215,1674,Switzerland,LOCATION
215,1678,Titlis Jungfrau Zermatt Matterhorn,LOCATION
215,1716,Bruges,LOCATION
215,1720,Belgium,LOCATION
215,1740,Cape Town,LOCATION
216,5,เมืองไทย,LOCATION
216,90,วัดร่องเสือเต้น,LOCATION
216,97,ชุมชนร่องเสือเต้น ตำบลริมกก อำเภอเมือง จังหวัดเชียงราย,LOCATION
216,169,วัดห้วยปลากั้ง,LOCATION
216,176,ตำบลริมกก อำเภอเมือง จังหวัดเชียงราย,LOCATION
216,192,จังหวัดเชียงราย,LOCATION
216,220,โชคธรรมเจดีย์,LOCATION
216,249,วัดท่าตอน,LOCATION
216,260,บ้านท่าตอน ต.ท่าตอน อ.แม่อาย จ.เชียงใหม่,LOCATION
216,338,วัดร่องขุ่น,LOCATION
216,345,ตำบลป่าอ้อดอนชัย อำเภอเมืองเชียงราย จังหวัดเชียงราย,LOCATION
216,384,อำเภอเมืองเชียงราย จังหวัดเชียงราย,LOCATION
216,391,วัดจันทร์,LOCATION
216,396,ตำบลบ้านจันทร์ อำเภอกัลยาณิวัฒนา จังหวัดเชียงใหม่,LOCATION
216,423,วิหารแว่นตาดำ,LOCATION
216,432,วัดศรีสุพรรณ,LOCATION
216,438,ถนนวัวลาย อำเภอเมือง จังหวัดเชียงใหม่,LOCATION
216,483,วัดพระธาตุดอยสุเทพ,LOCATION
216,490,อุทยานแห่งชาติดอยสุเทพ-ปุย ตำบลสุเทพ จ.เชียงใหม่,LOCATION
216,514,นครเชียงใหม่,LOCATION
216,533,วัดพระธาตุดอยกองมู,LOCATION
216,538,ดอยกองมู จ.แม่ฮ่องสอน,LOCATION
216,557,จังหวัดแม่ฮ่องสอน,LOCATION
216,565,ดอยกองมู,LOCATION
216,576,เมืองแม่ฮ่องสอน,LOCATION
216,582,วัดพระพุทธบาทห้วยต้ม,LOCATION
216,595,บ้านพระบาทห้วยต้ม ตำบลนาทราย อำเภอลี้ จังหวัดลำพูน,LOCATION
216,621,พระบาทห้วยต้ม,LOCATION
216,648,อำเภอลี้,LOCATION
216,663,วัดพญาวัด,LOCATION
216,676,เขตตำบลดู่ใต้ อ.เมือง จ.น่าน,LOCATION
216,694,วัดพระธาตุเขาน้อย,LOCATION
216,708,เมืองน่าน,LOCATION
216,714,วัดพระธาตุเขาน้อย,LOCATION
216,729,วัดภูมินทร์,LOCATION
216,734,อำเภอเมือง จังหวัดน่าน,LOCATION
216,741,วัดภูมินทร์,LOCATION
216,748,วัดพรหมมินทร์,LOCATION
216,769,วัดภูมินทร์,LOCATION
216,807,วัดมิ่งเมือง,LOCATION
216,813,ถนนสุริยพงศ์ จังหวัดน่าน,LOCATION
216,825,จังหวัดน่าน,LOCATION
216,865,วัดพระธาตุเขาน้อย,LOCATION
216,873,ดอยเขาน้อย หมู่ที่ 11 ตำบลดู่ใต้ อำเภอเมืองน่าน จังหวัดน่าน,LOCATION
216,897,ดอยเขาน้อย,LOCATION
216,931,เมืองน่าน,LOCATION
216,937,วัดพระธาตุแช่แห้ง,LOCATION
216,953,จังหวัดน่าน,LOCATION
216,958,ตำบลม่วงตึ๊ด อำเภอภูเพียง จังหวัดน่าน,LOCATION
216,969,วัดศาลาลอย,LOCATION
216,975,จังหวัดนครราชสีมา,LOCATION
216,980,วัดศาลาลอย,LOCATION
216,1006,วัดบ้านไร่ อำเภอด่านขุนทด ต.กุดพิมาน อ.ด่านขุนทด จ.นครราชสีมา,LOCATION
216,1028,วัดบ้านไร่,LOCATION
216,1055,วัดผาตากเสื้อ อําเภอ สังคม,LOCATION
216,1064,หนองคาย,LOCATION
216,1068,วัดผาตากเสื้อ,LOCATION
216,1084,อำเภอสังคม จังหวัดหนองคาย,LOCATION
216,1107,วัดผาตากเสื้อ,LOCATION
216,1129,ทิวทัศน์ของวัดผาตากเสื้อ,LOCATION
216,1136,วัดป่าบ้านตาด ต.บ้านตาด อ.เมือง จ.อุดรธานี,LOCATION
216,1153,วัดป่าบ้านตาด,LOCATION
216,1163,วัดเกษรศีลคุณ,LOCATION
216,1173,หมู่บ้านบ้านตาด ตำบลบ้านตาด อำเภอเมือง จังหวัดอุดรธานี,LOCATION
216,1189,ตัวเมืองอุดรธานี,LOCATION
216,1245,วัดป่าภูก้อน,LOCATION
216,1257,อ.นายูง จ.อุดรธานี,LOCATION
216,1266,วัดป่าภูก้อน,LOCATION
216,1294,ภูก้อน,LOCATION
216,1325,วัดพระธาตุผาซ่อนแก้ว ต.แคมป์สน อ.เขาค้อ จ.เพชรบูรณ์,LOCATION
216,1341,วัดสิรินธรวรารามภูพร้าว,LOCATION
216,1351,วัดเรืองแสง,LOCATION
216,1357,อำเภอสิรินธร จังหวัดอุบลราชธานี,LOCATION
216,1446,วัดเชียงทอง ประเทศลาว,LOCATION
216,1453,วัดอโศการาม,LOCATION
216,1460,เขตเทศบาลบางปูซอย 60 ถนนสุขุมวิทสายเก่า ตำบลท้ายบ้าน อำเภอเมือง จังหวัดสมุทรปราการ,LOCATION
217,87,อำเภอด่านซ้าย อำเภอนาแห้ว,LOCATION
217,96,อำเภอภูเรือ,LOCATION
217,115,จังหวัดขอนแก่น,LOCATION
217,120,อำเภอด่านซ้าย จังหวัดเลย,LOCATION
217,134,สี่แยกอนุสาวรีย์พ่อขุนผาเมือง อำเภอหล่มสัก,LOCATION
217,165,อำเภอด่านซ้าย,LOCATION
217,247,อำเภอด่านซ้าย,LOCATION
217,255,อำเภอด่านซ้าย,LOCATION
217,480,อำเภอด่านซ้าย,LOCATION
217,487,อำเภอนครไทย,LOCATION
217,608,พระธาตุศรีสองรัก,LOCATION
217,628,พระธาตุศรีสองรัก,LOCATION
217,655,ไทยกับลาว,LOCATION
217,676,พระธาตุศรีสองรัก,LOCATION
217,996,ที่วัดศรีโพธิ์ชัย อำเภอนาแห้ว,LOCATION
217,1006,อำเภอด่านซ้าย,LOCATION
217,1097,วัดศรีโพธิ์ชัย ตำบลแสงภา อำเภอนาแห้ว,LOCATION
217,1207,หอกลอง,LOCATION
217,1212,หอกลอง,LOCATION
217,1396,เจดีย์สีทอง,LOCATION
217,1501,จุดชมวิวภูเปือย,LOCATION
217,1804,พิพิธภัณฑ์ผีตาโขน,LOCATION
217,1811,วัดโพนชัย,LOCATION
217,1873,วัดโพนชัย,LOCATION
217,1916,วัดโพนชัย,LOCATION
217,1939,อำเภอภูเรือ,LOCATION
217,1945,วัดสมเด็จภูเรือมิ่งเมือง,LOCATION
217,1956,อำเภอด่านซ้าย,LOCATION
217,1976,วัดสมเด็จมิ่งเมืองภูเรือ,LOCATION
217,2127,แม่น้ำโขง,LOCATION
217,2313,วัดป่าห้วยลาด,LOCATION
218,37,จังหวัดเพชรบูรณ์,LOCATION
218,91,เมืองเพชรบูรณ์,LOCATION
218,122,จังหวัดเพชรบูรณ์,LOCATION
218,197,เพชรบูรณ์,LOCATION
218,257,เพชรบูรณ์,LOCATION
218,260,ภูทับเบิก,LOCATION
218,265,วัดพระธาตุซ่อนแก้ว,LOCATION
218,276,ทุ่งกังหันลม เขาค้อ,LOCATION
218,282,จุดชมวิวเขาตะเคียนโง๊ะ,LOCATION
218,288,อุทยานแห่งชาติทุ่งแสลงหลวง,LOCATION
218,307,ภูทับเบิก จ.เพชรบูรณ์,LOCATION
218,322,วัดพระธาตุผาซ่อนแก้ว,LOCATION
218,359,ภูทับเบิก จ.เพชรบูรณ์,LOCATION
218,368,เพชรบูรณ์,LOCATION
218,436,เพชรบูรณ์,LOCATION
218,443,เมืองเพชรบูรณ์,LOCATION
218,455,เพชรบูรณ์,LOCATION
218,526,ภูทับเบิก,LOCATION
218,532,เพชรบูรณ์,LOCATION
218,537,ภูทับเบิก,LOCATION
218,546,เพชรบูรณ์,LOCATION
218,567,จังหวัดเพชรบูรณ์,LOCATION
218,581,ภูทับเบิก,LOCATION
218,630,ภูทับเบิก,LOCATION
218,679,วัดพระธาตุผาซ่อนแก้ว,LOCATION
218,728,วัดพระธาตุผาซ่อนแก้ว,LOCATION
218,767,วัดพระธาตุผาซ่อนแก้ว,LOCATION
218,781,เขาค้อ เพชรบูรณ์,LOCATION
218,843,เขาค้อ จ.เพชรบูรณ์,LOCATION
218,902,ทุ่งกังหันลม เขาค้อ,LOCATION
218,960,จุดชมวิวเขาตะเคียนโง๊ะ,LOCATION
218,1108,อุทยานแห่งชาติทุ่งแสลงหลวง,LOCATION
218,1124,ทุ่งนางพญา,LOCATION
218,1165,เพชรบูรณ์,LOCATION
218,1177,ไทย,LOCATION
218,1211,เพชรบูรณ์,LOCATION
219,14,เกาะพีพี,LOCATION
219,26,เกาะพีพี,LOCATION
219,55,ไทย,LOCATION
219,72,ไทย,LOCATION
219,75,หมู่เกาะพีพี,LOCATION
219,97,เกาะพีพี,LOCATION
219,113,เกาะพีพี,LOCATION
219,180,เกาะพีพี,LOCATION
219,263,เกาะพีพี,LOCATION
219,288,เกาะพีพี,LOCATION
219,342,เมืองไทย,LOCATION
219,408,พีพี,LOCATION
219,438,เกาะพีพี,LOCATION
219,548,เกาะพีพี,LOCATION
219,585,เกาะพีพี,LOCATION
219,642,ภูเก็ต,LOCATION
219,644,กระบี่,LOCATION
219,700,Ao Po Grand Marina in Phuket,LOCATION
219,793,สนามบินภูเก็ต,LOCATION
219,837,ท่าเรืออ่าวปอ มารีน่า,LOCATION
219,928,เกาะพีพี,LOCATION
219,940,ท่าเรือเกาะพีพีดอน,LOCATION
219,1008,เกาะพีพี,LOCATION
219,1197,ทะเลแหวก,LOCATION
219,1201,กระบี่,LOCATION
219,1328,มัลดีฟส์,LOCATION
219,1588,เกาะมัลดีฟส์,LOCATION
219,1637,มัลดีฟส์,LOCATION
219,2125,Phi Phi Lay,LOCATION
219,2157,เกาะพีพีเล,LOCATION
219,2172,อ่าวมาหยา,LOCATION
219,2199,อ่าวโล๊ะซามะ,LOCATION
219,2330,พีพีเลย์,LOCATION
219,2387,อ่าวโละลานะ,LOCATION
219,2484,เกาะพีพี,LOCATION
219,2503,กระบี่,LOCATION
219,2506,สตูล,LOCATION
219,2530,อ่าวต้นไทร,LOCATION
219,2538,เกาะพีพีดอน,LOCATION
219,2644,เกาะพีพีดอน,LOCATION
220,150,ห้วยกวางกระโจน,LOCATION
220,172,น้ำตกกวางโจว,LOCATION
220,419,thailand,LOCATION
220,426,ประเทศไทย,LOCATION
220,430,ตลาดน้ำกลางป่า,LOCATION
220,435,น้ำตกกวางโจว,LOCATION
220,439,เพชรบุรี,LOCATION
221,18,กรุงเทพ,LOCATION
221,21,หัวหิน,LOCATION
221,76,Cicada Market,LOCATION
221,104,หัวหิน,LOCATION
221,489,Cicada Market,LOCATION
222,55,กรุงเทพ,LOCATION
222,63,พัทยา,LOCATION
222,75,พัทยา,LOCATION
222,118,หัวหิน,LOCATION
222,246,กรุงเทพ,LOCATION
222,281,โรงพยาบาลกรุงเทพ,LOCATION
222,639,ศรีลังกา,LOCATION
222,1082,ตลาดลานโพธิ์,LOCATION
222,2029,ชลบุรี,LOCATION
223,16,ภูเก็ต,LOCATION
223,39,สนามบินภูเก็ต,LOCATION
223,252,ภูเก็ต,LOCATION
223,274,หาดสุรินทร์,LOCATION
223,373,ประเทศไทย,LOCATION
223,456,Porto de Phuket,LOCATION
223,536,ถนนคนเดิน Chillva Market,LOCATION
223,615,Old Town,LOCATION
223,625,ภูเก็ต,LOCATION
223,633,Old Town,LOCATION
223,799,ภูเก็ต,LOCATION
223,896,ป่าตอง,LOCATION
223,1026,ภูเก็ต,LOCATION
223,1230,ภูเก็ต,LOCATION
223,1234,วัดฉลอง,LOCATION
223,1244,เมืองภูเก็ต,LOCATION
223,1468,Old Town,LOCATION
223,1514,ไทย,LOCATION
223,1583,ป่าตอง,LOCATION
224,58,น่าน,LOCATION
224,75,น่าน,LOCATION
224,79,ปัว,LOCATION
224,83,สะปัน,LOCATION
224,126,ปัว,LOCATION
224,130,สะปัน,LOCATION
224,173,นิคม 304 ปราจีนบุรี,LOCATION
224,183,บ้านนา นครนายก,LOCATION
224,190,พหลโยธิน,LOCATION
224,434,นครสวรรค์,LOCATION
224,438,พิษณุโลก,LOCATION
224,456,พิษณุโลก,LOCATION
224,629,วัดพระธาตุช้างค้ำ,LOCATION
224,670,เขาพลึง,LOCATION
224,711,แพร่,LOCATION
224,715,น่าน,LOCATION
224,799,น่าน,LOCATION
224,933,น่าน,LOCATION
224,1035,วัดภูมินทร์,LOCATION
224,1112,วัดมิ่งเมือง,LOCATION
224,1126,เสาพระหลักเมือง,LOCATION
224,1132,วัดมิ่งเมือง,LOCATION
224,1138,พิพิธภัณฑ์สถานแห่งชาติน่าน,LOCATION
224,1198,อุโมงค์ต้นลีลาวดี,LOCATION
224,1218,วัดพระธาตุแช่แห้ง,LOCATION
224,1234,วัดภูมินทร์,LOCATION
224,1267,วัดพระธาตุเขาน้อย,LOCATION
224,1327,น่าน,LOCATION
224,1365,วัดพระธาตุเขาน้อย,LOCATION
224,1482,หอศิลป์น่านริเวอร์ไซด์,LOCATION
224,1531,ปัว,LOCATION
224,1602,วัดปรางค์,LOCATION
224,1679,วัดต้นแหลง,LOCATION
224,1707,วัดภูเก็ต,LOCATION
224,1715,ฟาร์มเห็ด,LOCATION
224,1740,วัดภูเก็ต,LOCATION
224,1769,วัดภูเก็ต,LOCATION
224,1889,จังหวัดน่าน,LOCATION
