Thread_id,Thread_index,Index,Word,Label
39365201,254,960,ไร่ชาฉุยฟง,LOCATION
39365201,254,966,ไร่ชาฉุยฟง,LOCATION
39365201,254,982,551 ถนนพหลโยธิน ต.บ้านดู่ อ.เมือง จ.เชียงราย,LOCATION
39365201,254,1018,จ.เชียงราย,LOCATION
39365201,254,1085,ไร่ชาฉุยฟง,LOCATION
39365201,254,1165,ดอยตุง,LOCATION
39365201,254,1168,หอแห่งแรงบันดาลใจ,LOCATION
39365201,254,1184,พระตำหนักดอยตุง หมู่ที่ 7 บ้านมูเซอลาบา ต.แม่ฟ้าหลวง อ.แม่ฟ้าหลวง จ.เชียงราย,LOCATION
39365201,254,1249,หอแห่งแรงบันดาลใจ,LOCATION
39365201,254,1501,ดอยตุง,LOCATION
39365201,254,1510,โครงการพัฒนาดอยตุง,LOCATION
39365201,254,1523,สามเหลี่ยมทองคำ,LOCATION
39365201,254,1652,พระธาตุดอยตุง,LOCATION
39365201,254,1688,กาดดอยตุง,LOCATION
39365201,254,1719,พระธาตุดอยตุง,LOCATION
39365201,254,1724,พระธาตุดอยตุง,LOCATION
39365201,254,1751,หอแรงบันดาลใจ,LOCATION
39365201,254,1758,พระธาตุดอยตุง,LOCATION
39365201,254,1764,วัดพระมหาชินธาตุเจ้า,LOCATION
39365201,254,1776,วัดพระธาตุดอยตุง,LOCATION
39365201,254,1789,จ.เชียงราย,LOCATION
39365201,254,1907,ดอยตุง,LOCATION
39365201,254,1915,ดอยผาหมี,LOCATION
39365201,254,1926,สวนคุณปู่ Life Museum,LOCATION
39365201,254,1951,ซอย 8 หมู่บ้านผาหมี ต.เวียงพางคำ อ.แม่สาย จ.เชียงราย,LOCATION
39365201,254,2100,ดอยผาหมี,LOCATION
39365201,254,2149,7793 ถนนสิงหไคล เวียง เทศบาลนครเชียงราย,LOCATION
39365201,254,2195,บางรัก,LOCATION
39365201,254,2215,ถ.สิงหไคล,LOCATION
39365201,254,2219,ห้าแยกพ่อขุนเม็งราย,LOCATION
39365201,254,2317,1221 บ้านทราย ต.เวียง อ.เชียงคำ จ.พะเยา,LOCATION
39365201,254,2363,เชียงราย,LOCATION
39365201,254,2388,พะเยา,LOCATION
39365201,254,2407,เขียงราย,LOCATION
39365201,254,2410,พะเยา,LOCATION
39365201,254,2511,กรุงเทพฯ,LOCATION
39365201,254,2810,ไร่เชิญตะวัน,LOCATION
39365201,254,2918,ต.ผาช้างน้อย อ.ปง จ.พะเยา,LOCATION
39365201,254,2955,พะเยา,LOCATION
39365201,254,3042,เชียงราย,LOCATION
39365201,254,3045,วัดร่องขุ่น,LOCATION
39365201,254,3051,วัดร่องขุ่น,LOCATION
39365201,254,3069,หอศิลป์,LOCATION
39365201,254,3106,ต.ป่าอ้อดอนชัย อ.เมือง จ.เชียงราย,LOCATION
39365201,254,3147,เชียงราย,LOCATION
39365201,254,3151,วัดร่องขุ่น,LOCATION
39365201,254,3210,วัดร่องขุ่น,LOCATION
39365201,254,3417,หอศิลป์,LOCATION
39365201,254,3442,หอศิลป์,LOCATION
39365201,254,3481,266 หมู่ 1 ต.รอบเวียง อ.เมือง เชียงราย,LOCATION
39365201,254,3605,เชียงราย,LOCATION
39365201,254,3747,เชียงราย,LOCATION
39365201,254,3749,พะเยา,LOCATION
39365201,254,3807,Beijing,LOCATION
39365201,254,3816,ปักกิ่ง,LOCATION
39365201,254,3834,สกลนคร,LOCATION
39365201,254,3836,นครพนม,LOCATION
39365201,254,3879,COMO POINT YAMU,LOCATION
39365201,254,3885,ภูเก็ต,LOCATION
39365201,254,3903,แอฟริกาใต้,LOCATION
39365201,254,3910,อุทยานครุกเกอร์,LOCATION
39365201,254,3943,แอฟริกาใต้,LOCATION
39365201,254,3950,โจฮันเนสเบิร์ก,LOCATION
39365201,254,3952,แคนยอนสีเขียว,LOCATION
39365201,254,3957,Blyde River Canyon,LOCATION
39365201,254,3979,แอฟริกาใต้,LOCATION
39365201,254,3989,เมืองเคปทาวน์,LOCATION
39365201,254,4016,MYANMAR,LOCATION
39365201,254,4027,ย่างกุ้ง เมียนมาร์,LOCATION
39365201,254,4046,Budapest,LOCATION
39365201,254,4057,บูดาเปสต์,LOCATION
39365201,254,4083,เขาใหญ่,LOCATION
39365201,254,4104,เขาใหญ่,LOCATION
39365201,254,4122,OKINAWA,LOCATION
39365201,254,4131,โอกินาว่า,LOCATION
39365201,254,4143,โอกินาว่า,LOCATION
39365201,254,4163,Okinawa,LOCATION
39365201,254,4185,USA,LOCATION
39365201,254,4211,ไร่อ้อมกอดภูเขา,LOCATION
39369578,255,3,เมืองกาญจน์,LOCATION
39369578,255,6,ปิล็อค,LOCATION
39369578,255,9,สังขละบุรี,LOCATION
39369578,255,34,เมืองกาญจน์,LOCATION
39369578,255,37,ปิล็อค,LOCATION
39369578,255,40,สังขละบุรี,LOCATION
39369578,255,78,สะพานมอญ,LOCATION
39369578,255,187,มอญ,LOCATION
39369578,255,264,วัดวังค์วิเวการาม,LOCATION
39369578,255,278,ด่านเจดีย์สามองค์,LOCATION
39369578,255,287,พม่า,LOCATION
39369578,255,294,ด่านเจดีย์สามองค์,LOCATION
39369578,255,312,พม่า,LOCATION
39369578,255,325,พม่า,LOCATION
39369578,255,344,ไทย,LOCATION
39369578,255,467,พม่า,LOCATION
39369578,255,536,พระวัดเสาร้อยต้น,LOCATION
39369578,255,640,พม่า,LOCATION
39369578,255,692,ไทย,LOCATION
39369578,255,797,ปิล็อค,LOCATION
39300005,256,14,เชียงราย,LOCATION
39300005,256,70,เชียงราย,LOCATION
39300005,256,97,เชียงราย,LOCATION
39300005,256,356,เชียงราย,LOCATION
39300005,256,502,เชียงราย,LOCATION
39300005,256,508,เชียงราย,LOCATION
39300005,256,514,เชียงราย,LOCATION
39300005,256,859,เชียงราย,LOCATION
39300005,256,1586,กทม.,LOCATION
39300005,256,1591,เชียงราย,LOCATION
39300005,256,1609,เชียงราย,LOCATION
39300005,256,1828,วัดร่องขุน,LOCATION
39300005,256,1853,เชียงราย,LOCATION
39300005,256,1856,วัดร่องขุน,LOCATION
39300005,256,1888,เจียงฮาย,LOCATION
39300005,256,1943,วัดร่องขุน,LOCATION
39300005,256,2060,เมืองเชียงราย,LOCATION
39300005,256,2068,บ้านพักจอมพล ป. พิบูลสงคราม,LOCATION
39300005,256,2085,วัดพระธาตุดอยจอมทอง,LOCATION
39300005,256,2091,เสาสะดือเมือง,LOCATION
39300005,256,2095,เสาสะดือเมืองเชียงราย,LOCATION
39300005,256,2108,วัดมิ่งเมือง,LOCATION
39300005,256,2114,วัดจ๊างมูบ,LOCATION
39300005,256,2123,วัดช้างหมอบ,LOCATION
39300005,256,2212,อาคารเทิดพระเกียรติ 90 ปีเชียงราย,LOCATION
39300005,256,2231,ท่าน้ำภูแล,LOCATION
39300005,256,2334,ไร่แม่ฟ้าหลวง,LOCATION
39300005,256,2513,แม่ฟ้าหลวง,LOCATION
39300005,256,2568,อุทยานศิลปะวัฒนธรรมแม่ฟ้าหลวง,LOCATION
39300005,256,2578,แม่ฟ้าหลวง,LOCATION
39300005,256,2961,วัดหิรัญญวาท,LOCATION
39300005,256,3002,วิหารหลวง,LOCATION
39300005,256,3100,ชุมชนปางห้า,LOCATION
39300005,256,3107,ชุมชนปางห้า,LOCATION
39300005,256,3189,ชุมชนปางห้า,LOCATION
39300005,256,3492,บ้านตีมีด,LOCATION
39300005,256,3545,กทม.,LOCATION
39300005,256,3589,วัดพระธาตุผาเงา,LOCATION
39300005,256,3619,วัดพระธาตุผาเงา,LOCATION
39300005,256,3629,วัดพระธาตุผาเงา,LOCATION
39168504,257,7,ไทย,LOCATION
39168504,257,27,ไทย,LOCATION
39168504,257,59,อิมแพ็ค เมืองทองธานี ชาเลนเจอร์ ฮอลล์ 2,LOCATION
39294991,258,19,เมืองโบราณ,LOCATION
39294991,258,84,สถานีเคหะฯ,LOCATION
39294991,258,107,เมืองโบราณ,LOCATION
39294991,258,118,bts เคหะฯ,LOCATION
39294991,258,125,เมืองโบราณ,LOCATION
39294991,258,143,เมืองโบราณ,LOCATION
39294991,258,176,ป้อมนารายณ์รักษ์สมุทร,LOCATION
39294991,258,194,เมืองโบราณ,LOCATION
39294991,258,279,เมืองโบราณ,LOCATION
39294991,258,293,เมืองโบราณ,LOCATION
39294991,258,355,เมืองโบราณ,LOCATION
39294991,258,399,เมืองโบราณ,LOCATION
39294991,258,404,เมืองโบราณ,LOCATION
39294991,258,408,เมืองโบราณ,LOCATION
39294991,258,439,2961 หมู่ที่ 1 ถนนสุขุมวิท ตำบลบางปูใหม่ อำเภอเมืองฯ จังหวัดสมุทรปราการ,LOCATION
39294991,258,506,ประเทศไทย,LOCATION
39294991,258,520,ประเทศไทย,LOCATION
39294991,258,530,เมืองโบราณ,LOCATION
39294991,258,608,เมืองโบราณ,LOCATION
39294991,258,662,พระบรมธาตุ นครศรีธรรมราช,LOCATION
39294991,258,725,วัดพระศรีรัตนมหาธาตุ ราชบุรี,LOCATION
39294991,258,764,ศาลาการเปรียญ วัดใหญ่สุวรรณาราม เพชรบุรี,LOCATION
39294991,258,834,พระตำหนักทับขวัญ,LOCATION
39294991,258,875,ศาลาทศชาติ,LOCATION
39294991,258,882,เรือสำเภาไทย,LOCATION
39294991,258,890,ศาลาราเกียรติ์,LOCATION
39294991,258,912,มณฑปจตุรพุทธ,LOCATION
39294991,258,1040,ศาลาพระอรหันต์,LOCATION
39294991,258,1051,ศาลาพระอรหันต์,LOCATION
39294991,258,1082,เสาชิงช้า,LOCATION
39294991,258,1105,หอพระแก้ว,LOCATION
39294991,258,1117,พระที่นั่งสรรเพชรปราสาท อยุธยา,LOCATION
39294991,258,1145,เมืองโบราณ,LOCATION
39294991,258,1175,ถนนสุขุมวิท,LOCATION
39294991,258,1194,bts เคหะฯ,LOCATION
39294991,258,1220,เมืองโบราณ,LOCATION
39294991,258,1224,bts เคหะฯ,LOCATION
39147373,259,18,กรุงเทพ,LOCATION
39147373,259,24,จังหวัดสุพรรณบุรี,LOCATION
39147373,259,32,ตลาดสามชุก,LOCATION
39147373,259,37,จังหวัดสุพรรณบุรี,LOCATION
39147373,259,67,วัดไผ่โรงวัว,LOCATION
39147373,259,73,อำเภอสองพี่น้อง จังหวัดสุพรรณบุรี,LOCATION
39147373,259,89,โบสถ์ร้อยยอด,LOCATION
39147373,259,94,วัดไผ่โรงวัว,LOCATION
39147373,259,113,โบสถ์ร้อยยอด,LOCATION
39147373,259,133,วัดไผ่โรงวัว,LOCATION
39147373,259,222,ประเทศไทย,LOCATION
39147373,259,285,วัดไผ่โรงวัว,LOCATION
39147373,259,291,วัดไผ่โรงวัว,LOCATION
39147373,259,300,วัดป่าเลไลยก์วรวิหาร,LOCATION
39147373,259,314,จังหวัดสุพรรณบุรี,LOCATION
39147373,259,317,วัดป่าเลไลยก์วรวิหาร,LOCATION
39147373,259,334,เมืองสุพรรณ,LOCATION
39147373,259,346,วัดป่าเลไลยก์,LOCATION
39147373,259,357,เมืองสุพรรณ,LOCATION
39147373,259,360,วัดป่าเลไลย์,LOCATION
39147373,259,383,วัดป่าเลไลยก์,LOCATION
39147373,259,398,ประเทศไทย,LOCATION
39147373,259,408,เมืองสุพรรณ,LOCATION
39147373,259,451,วัดป่าเลไลย์,LOCATION
39147373,259,458,วัดป่าเลไลย์,LOCATION
39147373,259,480,จ.สุพรรณบุรี,LOCATION
39147373,259,487,อุทยานมังกรสวรรค์,LOCATION
39147373,259,491,อุทยานมังกรสวรรค์,LOCATION
39147373,259,497,ศาลเจ้าพ่อหลักเมืองสุพรรณบุรี,LOCATION
39147373,259,508,ประเทศไทย,LOCATION
39147373,259,512,สาธารณรัฐประชาชนจีน,LOCATION
39147373,259,535,พิพิธภัณฑ์ลูกหลานพันธุ์มังกร,LOCATION
39147373,259,540,ศาลเจ้าพ่อหลักเมือง,LOCATION
39147373,259,543,หมู่บ้านมังกรสวรรค์,LOCATION
39147373,259,547,หมู่บ้านมังกรสวรรค์จำลอง,LOCATION
39147373,259,553,หมู่บ้านลี่เจียง 1000 ปี,LOCATION
39147373,259,579,อุทยานมังกรสวรรค์,LOCATION
39147373,259,643,จังหวัดสุพรรณบุรี,LOCATION
39147373,259,657,จังหวัดสุพรรณบุรี,LOCATION
39147373,259,682,วัดเขาดีสลัก,LOCATION
39147373,259,687,วัดเขาดีสลัก,LOCATION
39147373,259,700,อำเภออู่ทอง,LOCATION
39147373,259,724,วัดเขาดีสลัก,LOCATION
39147373,259,741,อำเภออู่ทอง,LOCATION
39147373,259,749,วัดเขาดีสลัก,LOCATION
39147373,259,773,วัดเขาดีสลัก,LOCATION
39147373,259,786,พระบรมราชานุสรณ์ดอนเจดีย์,LOCATION
39147373,259,795,พระบรมราชานุสรณ์ดอนเจดีย์,LOCATION
39147373,259,824,พม่า,LOCATION
39147373,259,864,พระบรมราชานุสรณ์ดอนเจดีย์,LOCATION
39147373,259,917,หมู่บ้านอนุรักษ์ควายไทย,LOCATION
39147373,259,939,หมู่บ้านอนุรักษ์ควายไทย,LOCATION
39147373,259,1114,หมู่บ้านอนุรักษ์ควายไทย,LOCATION
39147373,259,1131,จังหวัดสุพรรณบุรี,LOCATION
39147373,259,1141,จ.สุพรรณบุรี,LOCATION
39147373,259,1162,กรุงเทพ,LOCATION
39147373,259,1225,Koh Chang,LOCATION
39147373,259,1237,เกาะช้าง,LOCATION
39147373,259,1281,จ.สุราษฎร์ธานี,LOCATION
39147373,259,1290,เกาะหมาก,LOCATION
39147373,259,1293,เกาะขาม,LOCATION
39147373,259,1301,ไทย,LOCATION
39147373,259,1328,เกาะเสม็ด,LOCATION
39147373,259,1346,Koh Sichang,LOCATION
39147373,259,1353,เกาะสีชัง,LOCATION
39147373,259,1381,ประเทศสิงคโปร์,LOCATION
39147373,259,1399,ส ก ล น ค ร,LOCATION
39147373,259,1413,น ค ร พ น ม,LOCATION
39147373,259,1445,กาญจนบุรี,LOCATION
39147373,259,1449,ชายแดนประเทศพม่า,LOCATION
39147373,259,1460,สมุทรสาคร,LOCATION
39147373,259,1462,สมุทรสงคราม,LOCATION
39147373,259,1482,ไชยา จ.สุราษฎร์ธานี,LOCATION
39147373,259,1494,คีรีรัฐนิคม,LOCATION
39147373,259,1498,บ้านตาขุน,LOCATION
39147373,259,1506,จ.สุราษฎร์ธานี,LOCATION
39147373,259,1519,Krabi,LOCATION
39147373,259,1523,วัดบางโทง,LOCATION
39196267,260,6,กาดวิถีชุมชนคูบัว,LOCATION
39196267,260,12,ต๋าหลาดไท-ยวน วัดนาหนอง,LOCATION
39196267,260,46,เมืองกรุง,LOCATION
39196267,260,59,ราชบุรี,LOCATION
39196267,260,67,กรุงเทพฯ,LOCATION
39196267,260,92,ราชบุรี,LOCATION
39196267,260,106,ตลาดริมน้ำสามอำเภอ,LOCATION
39196267,260,111,กาดวิถีชุมชนคูบัว,LOCATION
39196267,260,117,ต๋าหลาดไทข-ยวน,LOCATION
39196267,260,125,วัดนาหนอง,LOCATION
39196267,260,137,จังหวัดราชบุรี,LOCATION
39196267,260,163,กรุงเทพ,LOCATION
39196267,260,167,ราชบุรี,LOCATION
39196267,260,173,ราชบุรี,LOCATION
39196267,260,190,ราชบุรี,LOCATION
39196267,260,202,ราชบุรี,LOCATION
39196267,260,228,ราชบุรี,LOCATION
39196267,260,295,ร้านรัตนโกสินทร์,LOCATION
39196267,260,305,ราชบุรี,LOCATION
39196267,260,317,เมืองราชบุรี,LOCATION
39196267,260,323,ราชบุรี,LOCATION
39196267,260,470,ร้านรัตนโกสินทร์,LOCATION
39196267,260,504,กรุงเทพฯ,LOCATION
39196267,260,528,ราชบุรี,LOCATION
39196267,260,533,ร้านรัตนโกสินทร์,LOCATION
39196267,260,555,ร้านรัตนโกสินทร์,LOCATION
39196267,260,559,เมืองราชบุรี,LOCATION
39196267,260,575,ชุมชนบ้านคูบัว,LOCATION
39196267,260,580,กาดชุมชนบ้านคูบัว,LOCATION
39196267,260,586,ตลาดคูบัว,LOCATION
39196267,260,594,วัดโขลงสุวรรณคีรี,LOCATION
39196267,260,601,ตำบลคูบัว,LOCATION
39196267,260,626,ราชบุรี,LOCATION
39196267,260,690,กาดวิถีชุมชนคูบัว,LOCATION
39196267,260,711,วัดโขลงสุวรรณคีรี,LOCATION
39196267,260,745,เมืองโบราณคูบัว,LOCATION
39196267,260,756,กาดวิถีชุมชนคูบัว,LOCATION
39196267,260,769,ล้านนา,LOCATION
39196267,260,772,ราชบุรี,LOCATION
39196267,260,811,ตำบลคูบัว,LOCATION
39196267,260,946,ตลาดคูบัว,LOCATION
39196267,260,1004,กาดวิถีชุมชนคูบัว,LOCATION
39196267,260,1030,ชุมชนคูบัว,LOCATION
39196267,260,1036,เมืองโบราณคูบัว,LOCATION
39196267,260,1044,เมืองโบราณบ้านคูบัว,LOCATION
39196267,260,1053,เมืองราชบุรี,LOCATION
39196267,260,1068,เมืองโบราณคูบัว,LOCATION
39196267,260,1084,ประเทศอินเดีย,LOCATION
39196267,260,1163,ชุมชนบ้านคูบัว,LOCATION
39196267,260,1187,บ้านคูบัว,LOCATION
39196267,260,1233,กาดวิถีชุมชนคูบัว,LOCATION
39196267,260,1289,กาดวิถีชุมชนคูบัว,LOCATION
39196267,260,1430,เมืองโบราณคูบัว,LOCATION
39196267,260,1443,เมืองคูบัว,LOCATION
39196267,260,1468,ราชบุรี,LOCATION
39196267,260,1479,กาดวิถีชุมชนคูบัว,LOCATION
39196267,260,1513,ตลาดคูบัว,LOCATION
39196267,260,1525,วัดโขลงสุวรรณคีรี,LOCATION
39196267,260,1552,วัดโขลงสุวรรณคีรี,LOCATION
39196267,260,1561,ตลาดคูบัว,LOCATION
39196267,260,1622,ตลาดคูบัว,LOCATION
39196267,260,1627,วัดโขลงสุวรรณคีรี,LOCATION
39196267,260,1638,จิปาถะภัณฑ์สถานบ้านคูบัว,LOCATION
39196267,260,1668,กาดวิถีชุมชนบ้านคูบัว,LOCATION
39196267,260,1732,กาดวิถีชุมชนบ้านคูบัว,LOCATION
39196267,260,1749,จิปาถะภัณฑ์สถานบ้านคูบัว,LOCATION
39196267,260,1804,ชุมชนชาวคูบัว,LOCATION
39196267,260,1823,บ้านคูบัว,LOCATION
39196267,260,1957,ชุมชนบ้านคูบัว,LOCATION
39196267,260,1978,ชุมชนบ้านคูบัว,LOCATION
39196267,260,2068,ต๋า- หลาดไท-ยวน วัดนาหนอง,LOCATION
39196267,260,2090,ราชบุรี,LOCATION
39196267,260,2107,วัดนาหนอง,LOCATION
39196267,260,2135,วัดนาหนอง,LOCATION
39196267,260,2146,ต๋า- หลาดไท-ยวน วัดนาหนอง,LOCATION
39196267,260,2183,ราชบุรี,LOCATION
39196267,260,2219,ตลาดไท ยวน,LOCATION
39196267,260,2307,ตลาดไทยวน,LOCATION
39196267,260,2411,ต๋า- หลาดไท-ยวน วัดนาหนอง,LOCATION
39196267,260,2431,ตลาดไท ยวน,LOCATION
39196267,260,2500,ต๋า- หลาดไท-ยวน วัดนาหนอง,LOCATION
39196267,260,2565,ตลาดไท-ยวน,LOCATION
39196267,260,2606,ต๋า- หลาดไท-ยวน วัดนาหนอง,LOCATION
39196267,260,2809,ต๋า- หลาดไท-ยวน วัดนาหนอง,LOCATION
39196267,260,3000,ต๋า หลาด ไท -ยวน,LOCATION
39196267,260,3011,ราชบุรี,LOCATION
39196267,260,3018,กรุงเทพฯ,LOCATION
39196267,260,3076,ราชบุรี,LOCATION
39196267,260,3091,ราชบุรี,LOCATION
39196267,260,3141,ราชบุรี,LOCATION
39196267,260,3152,ตลาดเก่าโก๊ยกี่,LOCATION
39196267,260,3160,เมืองราชบุรี,LOCATION
39196267,260,3169,เมืองราชบุรี,LOCATION
39196267,260,3185,เมืองราชบุรี,LOCATION
39196267,260,3190,ราชบุรี,LOCATION
39196267,260,3201,เมืองราชบุรี,LOCATION
39196267,260,3228,แม่น้ำแม่กลอง,LOCATION
39196267,260,3266,เมืองราชบุรี,LOCATION
39196267,260,3294,จังหวัดราชบุรี,LOCATION
39196267,260,3359,เมืองราชบุรี,LOCATION
39196267,260,3430,ราชบุรี,LOCATION
39196267,260,3544,ราชบุรี,LOCATION
39196267,260,3604,ราชบุรี,LOCATION
39196267,260,3616,ราชบุรี,LOCATION
39196267,260,3629,ราชบุรี,LOCATION
39196267,260,3636,ราชบุรี,LOCATION
39196267,260,3663,สวนผึ้ง,LOCATION
39196267,260,3676,เมืองราชบุรี,LOCATION
39196267,260,3752,หอศิลป์ร่วมสมัยราชบุรี,LOCATION
39196267,260,3759,ตลาดเก่าโคยกี๊,LOCATION
39196267,260,3783,แม่น้ำแม่กลอง,LOCATION
39196267,260,3827,ตลาดเก่าโคยกี๊,LOCATION
39196267,260,3837,หอนาฬิกาประจำตัวเมืองราชบุรี,LOCATION
39196267,260,3845,ตลาดเก่าโคยกี๊,LOCATION
39196267,260,3899,ตลาดเก่าโคยกี๊,LOCATION
39196267,260,3932,แม่น้ำแม่กลอง,LOCATION
39196267,260,3959,ราชบุรี,LOCATION
39196267,260,3969,เทศบาลเมืองราชบุรี,LOCATION
39196267,260,3974,ราชบุรี,LOCATION
39196267,260,4024,ตลาดเก่าโคยกี๊ราชบุรี,LOCATION
39196267,260,4204,ราชบุรี,LOCATION
39196267,260,4206,ตลาดเก่าโคยกี๊ราชบุรี,LOCATION
39196267,260,4526,เมืองราชบุรี,LOCATION
39196267,260,4536,ราชบุรี,LOCATION
39196267,260,4612,ราชบุรี,LOCATION
39196267,260,4649,เมืองราชบุรี,LOCATION
39196267,260,4799,ราชบุรี,LOCATION
39196267,260,4811,จังหวัดราชบุรี,LOCATION
39196267,260,4814,กาญจนบุรี,LOCATION
39196267,260,4991,ราชบุรี,LOCATION
39196267,260,5077,ประเทศจีน,LOCATION
39196267,260,5114,เมืองราชบุรี,LOCATION
39196267,260,5163,ราชบุรี,LOCATION
39196267,260,5200,ราชบุรี,LOCATION
39196267,260,5415,ราชบุรี,LOCATION
39196267,260,5421,สวนผึ้ง,LOCATION
39196267,260,5433,ราชบุรี,LOCATION
39196267,260,5464,ราชบุรี,LOCATION
39196267,260,5468,โรงพักราชบุรี,LOCATION
39196267,260,5558,ราชบุรี,LOCATION
39196267,260,5721,ราชบุรี,LOCATION
39196267,260,5794,ราชบุรี,LOCATION
39196267,260,5811,ตลาดน้ำสามอำเภอ,LOCATION
39196267,260,5818,ตลาดถนนเพลินเพลง,LOCATION
39196267,260,5835,ตลาดน้ำสามอำเภอ,LOCATION
39196267,260,5855,สมุทรสงคราม,LOCATION
39196267,260,5857,ราชบุรี,LOCATION
39196267,260,5868,อำเภอวัดเพลง,LOCATION
39196267,260,5872,อำเภออัมพวา,LOCATION
39196267,260,5875,อำเภอบางคนที,LOCATION
39196267,260,5882,ตลาดน้ำสามอำเภอ,LOCATION
39196267,260,5895,คลองแควอ้อมกับ,LOCATION
39196267,260,5900,คลองวัดประดู่,LOCATION
39196267,260,5925,ตลาดน้ำสามอำเภอ,LOCATION
39196267,260,5952,ตลาดปากคลองวัดประดู่,LOCATION
39196267,260,5965,วัดประดู่จังหวัดสมุทรสงคราม,LOCATION
39196267,260,6019,ถนนตลาดถนนเพลินเพลง,LOCATION
39196267,260,6099,กรุงเทพฯ,LOCATION
39196267,260,6183,ตลาดริมน้ำ อำเภอบางคนที,LOCATION
39196267,260,6201,อำเภอบางคนที,LOCATION
39196267,260,6211,อำเภอบางคนที,LOCATION
39196267,260,6215,จังหวัดสมุทรสงคราม,LOCATION
39196267,260,6266,ตลาดน้ำ 3 อำเภอ,LOCATION
39196267,260,6290,ตลาดริมน้ำ 3 อำเภอ,LOCATION
39196267,260,6306,ตลาดริมน้ำสามอำเภอ,LOCATION
39196267,260,6319,อำเภอบางคนที,LOCATION
39196267,260,6332,คลองวัดประดู่,LOCATION
39196267,260,6338,อำเภอบางคนที,LOCATION
39196267,260,6357,อำเภอวัดเพลง,LOCATION
39196267,260,6362,อำเภออัมพวา,LOCATION
39196267,260,6368,อำเภอบางคนที,LOCATION
39196267,260,6415,อำเภอวัดเพลง,LOCATION
39196267,260,6421,จังหวัดราชบุรี,LOCATION
39196267,260,6435,ตลาดน้ำสามอำเภอ,LOCATION
39196267,260,6445,อำเภอบางคนที,LOCATION
39196267,260,6454,อำเภออัมพวา จังหวัดสมุทรสงคราม,LOCATION
39196267,260,6465,อำเภอวัดเพลง จังหวัดราชบุรี,LOCATION
39196267,260,6484,คลองวัดประดู่,LOCATION
39196267,260,6526,ตลาดน้ำสามอำเภอ,LOCATION
39196267,260,6535,อำเภอวัดเพลง,LOCATION
39196267,260,6575,อำเภอวัดเพลง,LOCATION
39196267,260,6596,อำเภอวัดเพลง,LOCATION
39196267,260,6606,ถนนเพลินเพลง,LOCATION
39196267,260,6617,ถนนเพลินเพลง,LOCATION
39196267,260,6622,ตลาดน้ำสามอำเภอ,LOCATION
39196267,260,6636,อำเภอวัดเพลง,LOCATION
39196267,260,6655,ตลาดริมน้ำสามอำเภอ,LOCATION
39196267,260,6664,โรงเจยื่น เต๊กตั๊ว,LOCATION
39196267,260,6678,อำเภอวัดเพลง,LOCATION
39196267,260,6747,อำเภอวัดเพลง,LOCATION
39196267,260,6751,ตลาดเก่าปากคลองประดู่เส้นทางเสด็จประพาสต้น,LOCATION
39196267,260,6759,อำเภออัมพวา,LOCATION
39196267,260,6764,วัดแก้วเจริญ,LOCATION
39196267,260,6788,อำเภออัมพวา,LOCATION
39196267,260,6797,โรงเจยื่น เต๊กตั๊ว,LOCATION
39196267,260,6806,ตลาดอำเภอบางคนที,LOCATION
39196267,260,6830,ร้านลิ้นหุ้นซุ่นฮวด,LOCATION
39196267,260,6882,อัมพวา,LOCATION
39196267,260,6923,ตลาดน้ำสามอำเภอ,LOCATION
39196267,260,6930,อำเภออัมพวา,LOCATION
39196267,260,6947,อำเภออัมพวา,LOCATION
39196267,260,6975,กรุงเทพฯ,LOCATION
39196267,260,6976,กรุงเทพฯ,LOCATION
39196267,260,6980,จังหวัดราชบุรี,LOCATION
39196267,260,7004,อำเภออัมพวา,LOCATION
39196267,260,7103,อำเภออัมพวา,LOCATION
39196267,260,7127,ตลาดริมน้ำสามอำเภอ,LOCATION
39196267,260,7132,อำเภออัมพวา,LOCATION
39196267,260,7241,อำเภออัมพวา,LOCATION
39196267,260,7253,ตลาดริมน้ำสามอำเภอ,LOCATION
39196267,260,7272,ตลาดริมน้ำสามอำเภอ,LOCATION
39196267,260,7314,ตลาดอัมพวา,LOCATION
39196267,260,7317,ตลาดดำเนินสะดวก,LOCATION
39196267,260,7345,ตลาดน้ำสามอำเภอ,LOCATION
39196267,260,7349,อำเภอวัดเพลง,LOCATION
39196267,260,7353,อัมพวา,LOCATION
39196267,260,7355,บางคนที,LOCATION
39196267,260,7382,ตลาดริมน้ำสามอำเภอ,LOCATION
39196267,260,7395,กรุงเทพฯ,LOCATION
39196267,260,7419,ถนนคนเดินราชบุรี,LOCATION
39196267,260,7427,ตลาดเก่าโคยกี๊,LOCATION
39196267,260,7651,ราชบุรี,LOCATION
39196267,260,7693,ราชบุรี,LOCATION
39051502,261,7,สวนไทย พัทยา จ.ชลบุรี,LOCATION
39051502,261,27,ไทย,LOCATION
39051502,261,39,ชลบุรี,LOCATION
39051502,261,57,หมอชิตใหม่,LOCATION
39051502,261,74,สวนไทย,LOCATION
39051502,261,133,สวนไท,LOCATION
39051502,261,158,สวนไทย,LOCATION
39051502,261,185,ห้วยใหญ่,LOCATION
39051502,261,205,สวนไทย,LOCATION
39051502,261,298,สวนไทย,LOCATION
39051502,261,445,สวนไทย,LOCATION
39051502,261,468,สวนไทย,LOCATION
39051502,261,478,สวนไทย,LOCATION
39051502,261,647,จังหวัดสุรินทร์,LOCATION
